sim_time, my_robot/rail_cart_joint?0/position
11.175, -4.44044e-05
11.176, -4.44891e-05
11.177, -4.4574e-05
11.178, -4.46591e-05
11.179, -4.47443e-05
11.18, -4.48297e-05
11.181, -4.49152e-05
11.182, -4.50009e-05
11.183, -4.50868e-05
11.184, -4.51729e-05
11.185, -4.52591e-05
11.186, -4.53454e-05
11.187, -4.54319e-05
11.188, -4.55187e-05
11.189, -4.56055e-05
11.19, -4.56925e-05
11.191, -4.57797e-05
11.192, -4.58671e-05
11.193, -4.59546e-05
11.194, -4.60423e-05
11.195, -4.61302e-05
11.196, -4.62182e-05
11.197, -4.63064e-05
11.198, -4.63947e-05
11.199, -4.64833e-05
11.2, -4.6572e-05
11.201, -4.66609e-05
11.202, -4.67499e-05
11.203, -4.68391e-05
11.204, -4.69285e-05
11.205, -4.70181e-05
11.206, -4.71078e-05
11.207, -4.71976e-05
11.208, -4.72877e-05
11.209, -4.7378e-05
11.21, -4.74684e-05
11.211, -4.75589e-05
11.212, -4.76497e-05
11.213, -4.77406e-05
11.214, -4.78317e-05
11.215, -4.7923e-05
11.216, -4.80145e-05
11.217, -4.81061e-05
11.218, -4.81979e-05
11.219, -4.82898e-05
11.22, -4.8382e-05
11.221, -4.84743e-05
11.222, -4.85668e-05
11.223, -4.86595e-05
11.224, -4.87524e-05
11.225, -4.88454e-05
11.226, -4.89386e-05
11.227, -4.9032e-05
11.228, -4.91256e-05
11.229, -4.92193e-05
11.23, -4.93132e-05
11.231, -4.94073e-05
11.232, -4.95016e-05
11.233, -4.95961e-05
11.234, -4.96907e-05
11.235, -4.97855e-05
11.236, -4.98805e-05
11.237, -4.99757e-05
11.238, -5.00711e-05
11.239, -5.01666e-05
11.24, -5.02624e-05
11.241, -5.03583e-05
11.242, -5.04543e-05
11.243, -5.05506e-05
11.244, -5.06471e-05
11.245, -5.07438e-05
11.246, -5.08406e-05
11.247, -5.09376e-05
11.248, -5.10348e-05
11.249, -5.11322e-05
11.25, -5.12297e-05
11.251, -5.13275e-05
11.252, -5.14255e-05
11.253, -5.15236e-05
11.254, -5.16219e-05
11.255, -5.17204e-05
11.256, -5.18191e-05
11.257, -5.1918e-05
11.258, -5.20171e-05
11.259, -5.21163e-05
11.26, -5.22158e-05
11.261, -5.23154e-05
11.262, -5.24152e-05
11.263, -5.25153e-05
11.264, -5.26155e-05
11.265, -5.27159e-05
11.266, -5.28165e-05
11.267, -5.29173e-05
11.268, -5.30183e-05
11.269, -5.31194e-05
11.27, -5.32208e-05
11.271, -5.33223e-05
11.272, -5.34241e-05
11.273, -5.35261e-05
11.274, -5.36282e-05
11.275, -5.37305e-05
11.276, -5.38331e-05
11.277, -5.39358e-05
11.278, -5.40387e-05
11.279, -5.41418e-05
11.28, -5.42451e-05
11.281, -5.43487e-05
11.282, -5.44523e-05
11.283, -5.45563e-05
11.284, -5.46604e-05
11.285, -5.47647e-05
11.286, -5.48692e-05
11.287, -5.49739e-05
11.288, -5.50788e-05
11.289, -5.51839e-05
11.29, -5.52892e-05
11.291, -5.53947e-05
11.292, -5.55004e-05
11.293, -5.56063e-05
11.294, -5.57124e-05
11.295, -5.58187e-05
11.296, -5.59253e-05
11.297, -5.6032e-05
11.298, -5.61389e-05
11.299, -5.6246e-05
11.3, -5.63534e-05
11.301, -5.64609e-05
11.302, -5.65686e-05
11.303, -5.66766e-05
11.304, -5.67847e-05
11.305, -5.68931e-05
11.306, -5.70016e-05
11.307, -5.71104e-05
11.308, -5.72194e-05
11.309, -5.73286e-05
11.31, -5.7438e-05
11.311, -5.75476e-05
11.312, -5.76574e-05
11.313, -5.77675e-05
11.314, -5.78777e-05
11.315, -5.79881e-05
11.316, -5.80988e-05
11.317, -5.82097e-05
11.318, -5.83207e-05
11.319, -5.8432e-05
11.32, -5.85435e-05
11.321, -5.86552e-05
11.322, -5.87671e-05
11.323, -5.88793e-05
11.324, -5.89917e-05
11.325, -5.91042e-05
11.326, -5.9217e-05
11.327, -5.933e-05
11.328, -5.94432e-05
11.329, -5.95567e-05
11.33, -5.96703e-05
11.331, -5.97842e-05
11.332, -5.98983e-05
11.333, -6.00126e-05
11.334, -6.01271e-05
11.335, -6.02418e-05
11.336, -6.03568e-05
11.337, -6.04719e-05
11.338, -6.05873e-05
11.339, -6.07029e-05
11.34, -6.08188e-05
11.341, -6.09349e-05
11.342, -6.10511e-05
11.343, -6.11676e-05
11.344, -6.12844e-05
11.345, -6.14013e-05
11.346, -6.15184e-05
11.347, -6.16358e-05
11.348, -6.17535e-05
11.349, -6.18713e-05
11.35, -6.19894e-05
11.351, -6.21077e-05
11.352, -6.22262e-05
11.353, -6.23449e-05
11.354, -6.24639e-05
11.355, -6.25831e-05
11.356, -6.27025e-05
11.357, -6.28222e-05
11.358, -6.2942e-05
11.359, -6.30621e-05
11.36, -6.31825e-05
11.361, -6.33031e-05
11.362, -6.34238e-05
11.363, -6.35449e-05
11.364, -6.36661e-05
11.365, -6.37876e-05
11.366, -6.39093e-05
11.367, -6.40313e-05
11.368, -6.41535e-05
11.369, -6.42759e-05
11.37, -6.43986e-05
11.371, -6.45214e-05
11.372, -6.46446e-05
11.373, -6.47679e-05
11.374, -6.48915e-05
11.375, -6.50153e-05
11.376, -6.51394e-05
11.377, -6.52637e-05
11.378, -6.53882e-05
11.379, -6.5513e-05
11.38, -6.56381e-05
11.381, -6.57633e-05
11.382, -6.58888e-05
11.383, -6.60145e-05
11.384, -6.61405e-05
11.385, -6.62667e-05
11.386, -6.63932e-05
11.387, -6.65198e-05
11.388, -6.66468e-05
11.389, -6.6774e-05
11.39, -6.69014e-05
11.391, -6.7029e-05
11.392, -6.7157e-05
11.393, -6.72851e-05
11.394, -6.74135e-05
11.395, -6.75421e-05
11.396, -6.7671e-05
11.397, -6.78002e-05
11.398, -6.79295e-05
11.399, -6.80592e-05
11.4, -6.81891e-05
11.401, -6.83192e-05
11.402, -6.84495e-05
11.403, -6.85801e-05
11.404, -6.8711e-05
11.405, -6.88421e-05
11.406, -6.89735e-05
11.407, -6.91051e-05
11.408, -6.9237e-05
11.409, -6.93691e-05
11.41, -6.95015e-05
11.411, -6.96341e-05
11.412, -6.9767e-05
11.413, -6.99001e-05
11.414, -7.00335e-05
11.415, -7.01671e-05
11.416, -7.03011e-05
11.417, -7.04352e-05
11.418, -7.05696e-05
11.419, -7.07043e-05
11.42, -7.08392e-05
11.421, -7.09744e-05
11.422, -7.11098e-05
11.423, -7.12455e-05
11.424, -7.13815e-05
11.425, -7.15177e-05
11.426, -7.16541e-05
11.427, -7.17909e-05
11.428, -7.19279e-05
11.429, -7.20651e-05
11.43, -7.22026e-05
11.431, -7.23404e-05
11.432, -7.24785e-05
11.433, -7.26168e-05
11.434, -7.27553e-05
11.435, -7.28942e-05
11.436, -7.30333e-05
11.437, -7.31726e-05
11.438, -7.33122e-05
11.439, -7.34521e-05
11.44, -7.35923e-05
11.441, -7.37328e-05
11.442, -7.38734e-05
11.443, -7.40144e-05
11.444, -7.41557e-05
11.445, -7.42972e-05
11.446, -7.44389e-05
11.447, -7.4581e-05
11.448, -7.47233e-05
11.449, -7.48659e-05
11.45, -7.50087e-05
11.451, -7.51519e-05
11.452, -7.52953e-05
11.453, -7.5439e-05
11.454, -7.55829e-05
11.455, -7.57271e-05
11.456, -7.58717e-05
11.457, -7.60165e-05
11.458, -7.61615e-05
11.459, -7.63068e-05
11.46, -7.64525e-05
11.461, -7.65983e-05
11.462, -7.67445e-05
11.463, -7.68909e-05
11.464, -7.70377e-05
11.465, -7.71847e-05
11.466, -7.7332e-05
11.467, -7.74795e-05
11.468, -7.76274e-05
11.469, -7.77755e-05
11.47, -7.79239e-05
11.471, -7.80726e-05
11.472, -7.82216e-05
11.473, -7.83709e-05
11.474, -7.85204e-05
11.475, -7.86702e-05
11.476, -7.88204e-05
11.477, -7.89708e-05
11.478, -7.91215e-05
11.479, -7.92725e-05
11.48, -7.94237e-05
11.481, -7.95753e-05
11.482, -7.97271e-05
11.483, -7.98793e-05
11.484, -8.00317e-05
11.485, -8.01844e-05
11.486, -8.03374e-05
11.487, -8.04907e-05
11.488, -8.06443e-05
11.489, -8.07982e-05
11.49, -8.09524e-05
11.491, -8.11069e-05
11.492, -8.12617e-05
11.493, -8.14167e-05
11.494, -8.15721e-05
11.495, -8.17277e-05
11.496, -8.18837e-05
11.497, -8.204e-05
11.498, -8.21965e-05
11.499, -8.23533e-05
11.5, -8.25105e-05
11.501, -8.2668e-05
11.502, -8.28257e-05
11.503, -8.29837e-05
11.504, -8.31421e-05
11.505, -8.33008e-05
11.506, -8.34597e-05
11.507, -8.3619e-05
11.508, -8.37785e-05
11.509, -8.39384e-05
11.51, -8.40986e-05
11.511, -8.4259e-05
11.512, -8.44199e-05
11.513, -8.45809e-05
11.514, -8.47423e-05
11.515, -8.4904e-05
11.516, -8.50661e-05
11.517, -8.52284e-05
11.518, -8.5391e-05
11.519, -8.5554e-05
11.52, -8.57172e-05
11.521, -8.58808e-05
11.522, -8.60447e-05
11.523, -8.62089e-05
11.524, -8.63734e-05
11.525, -8.65382e-05
11.526, -8.67033e-05
11.527, -8.68688e-05
11.528, -8.70346e-05
11.529, -8.72006e-05
11.53, -8.7367e-05
11.531, -8.75337e-05
11.532, -8.77008e-05
11.533, -8.78681e-05
11.534, -8.80358e-05
11.535, -8.82038e-05
11.536, -8.83721e-05
11.537, -8.85407e-05
11.538, -8.87097e-05
11.539, -8.8879e-05
11.54, -8.90486e-05
11.541, -8.92185e-05
11.542, -8.93887e-05
11.543, -8.95593e-05
11.544, -8.97302e-05
11.545, -8.99015e-05
11.546, -9.0073e-05
11.547, -9.02449e-05
11.548, -9.04171e-05
11.549, -9.05896e-05
11.55, -9.07625e-05
11.551, -9.09357e-05
11.552, -9.11092e-05
11.553, -9.12831e-05
11.554, -9.14572e-05
11.555, -9.16318e-05
11.556, -9.18066e-05
11.557, -9.19818e-05
11.558, -9.21573e-05
11.559, -9.23332e-05
11.56, -9.25094e-05
11.561, -9.26859e-05
11.562, -9.28628e-05
11.563, -9.304e-05
11.564, -9.32175e-05
11.565, -9.33954e-05
11.566, -9.35736e-05
11.567, -9.37522e-05
11.568, -9.39311e-05
11.569, -9.41103e-05
11.57, -9.42899e-05
11.571, -9.44698e-05
11.572, -9.46501e-05
11.573, -9.48307e-05
11.574, -9.50117e-05
11.575, -9.5193e-05
11.576, -9.53746e-05
11.577, -9.55566e-05
11.578, -9.5739e-05
11.579, -9.59217e-05
11.58, -9.61047e-05
11.581, -9.62881e-05
11.582, -9.64718e-05
11.583, -9.66559e-05
11.584, -9.68404e-05
11.585, -9.70252e-05
11.586, -9.72103e-05
11.587, -9.73958e-05
11.588, -9.75817e-05
11.589, -9.77679e-05
11.59, -9.79544e-05
11.591, -9.81413e-05
11.592, -9.83286e-05
11.593, -9.85163e-05
11.594, -9.87042e-05
11.595, -9.88926e-05
11.596, -9.90813e-05
11.597, -9.92704e-05
11.598, -9.94598e-05
11.599, -9.96496e-05
11.6, -9.98398e-05
11.601, -0.00010003
11.602, -0.000100221
11.603, -0.000100412
11.604, -0.000100604
11.605, -0.000100796
11.606, -0.000100988
11.607, -0.000101181
11.608, -0.000101374
11.609, -0.000101568
11.61, -0.000101761
11.611, -0.000101956
11.612, -0.00010215
11.613, -0.000102345
11.614, -0.00010254
11.615, -0.000102736
11.616, -0.000102932
11.617, -0.000103128
11.618, -0.000103325
11.619, -0.000103522
11.62, -0.00010372
11.621, -0.000103918
11.622, -0.000104116
11.623, -0.000104315
11.624, -0.000104514
11.625, -0.000104713
11.626, -0.000104913
11.627, -0.000105113
11.628, -0.000105314
11.629, -0.000105515
11.63, -0.000105716
11.631, -0.000105918
11.632, -0.00010612
11.633, -0.000106323
11.634, -0.000106525
11.635, -0.000106729
11.636, -0.000106932
11.637, -0.000107136
11.638, -0.000107341
11.639, -0.000107546
11.64, -0.000107751
11.641, -0.000107957
11.642, -0.000108163
11.643, -0.000108369
11.644, -0.000108576
11.645, -0.000108783
11.646, -0.000108991
11.647, -0.000109198
11.648, -0.000109407
11.649, -0.000109616
11.65, -0.000109825
11.651, -0.000110034
11.652, -0.000110244
11.653, -0.000110455
11.654, -0.000110665
11.655, -0.000110877
11.656, -0.000111088
11.657, -0.0001113
11.658, -0.000111513
11.659, -0.000111725
11.66, -0.000111939
11.661, -0.000112152
11.662, -0.000112366
11.663, -0.000112581
11.664, -0.000112795
11.665, -0.000113011
11.666, -0.000113226
11.667, -0.000113442
11.668, -0.000113659
11.669, -0.000113876
11.67, -0.000114093
11.671, -0.000114311
11.672, -0.000114529
11.673, -0.000114747
11.674, -0.000114966
11.675, -0.000115186
11.676, -0.000115406
11.677, -0.000115626
11.678, -0.000115846
11.679, -0.000116068
11.68, -0.000116289
11.681, -0.000116511
11.682, -0.000116733
11.683, -0.000116956
11.684, -0.000117179
11.685, -0.000117403
11.686, -0.000117627
11.687, -0.000117851
11.688, -0.000118076
11.689, -0.000118301
11.69, -0.000118527
11.691, -0.000118753
11.692, -0.00011898
11.693, -0.000119207
11.694, -0.000119434
11.695, -0.000119662
11.696, -0.000119891
11.697, -0.00012012
11.698, -0.000120349
11.699, -0.000120578
11.7, -0.000120808
11.701, -0.000121039
11.702, -0.00012127
11.703, -0.000121501
11.704, -0.000121733
11.705, -0.000121966
11.706, -0.000122198
11.707, -0.000122431
11.708, -0.000122665
11.709, -0.000122899
11.71, -0.000123134
11.711, -0.000123369
11.712, -0.000123604
11.713, -0.00012384
11.714, -0.000124076
11.715, -0.000124313
11.716, -0.00012455
11.717, -0.000124788
11.718, -0.000125026
11.719, -0.000125265
11.72, -0.000125504
11.721, -0.000125743
11.722, -0.000125983
11.723, -0.000126223
11.724, -0.000126464
11.725, -0.000126706
11.726, -0.000126947
11.727, -0.00012719
11.728, -0.000127432
11.729, -0.000127676
11.73, -0.000127919
11.731, -0.000128163
11.732, -0.000128408
11.733, -0.000128653
11.734, -0.000128898
11.735, -0.000129144
11.736, -0.000129391
11.737, -0.000129638
11.738, -0.000129885
11.739, -0.000130133
11.74, -0.000130381
11.741, -0.00013063
11.742, -0.000130879
11.743, -0.000131129
11.744, -0.000131379
11.745, -0.00013163
11.746, -0.000131881
11.747, -0.000132133
11.748, -0.000132385
11.749, -0.000132637
11.75, -0.000132891
11.751, -0.000133144
11.752, -0.000133398
11.753, -0.000133653
11.754, -0.000133908
11.755, -0.000134163
11.756, -0.000134419
11.757, -0.000134676
11.758, -0.000134933
11.759, -0.00013519
11.76, -0.000135448
11.761, -0.000135707
11.762, -0.000135966
11.763, -0.000136225
11.764, -0.000136485
11.765, -0.000136746
11.766, -0.000137006
11.767, -0.000137268
11.768, -0.00013753
11.769, -0.000137792
11.77, -0.000138055
11.771, -0.000138319
11.772, -0.000138583
11.773, -0.000138847
11.774, -0.000139112
11.775, -0.000139377
11.776, -0.000139643
11.777, -0.00013991
11.778, -0.000140177
11.779, -0.000140444
11.78, -0.000140712
11.781, -0.000140981
11.782, -0.00014125
11.783, -0.000141519
11.784, -0.000141789
11.785, -0.00014206
11.786, -0.000142331
11.787, -0.000142603
11.788, -0.000142875
11.789, -0.000143147
11.79, -0.000143421
11.791, -0.000143694
11.792, -0.000143968
11.793, -0.000144243
11.794, -0.000144518
11.795, -0.000144794
11.796, -0.00014507
11.797, -0.000145347
11.798, -0.000145625
11.799, -0.000145903
11.8, -0.000146181
11.801, -0.00014646
11.802, -0.000146739
11.803, -0.000147019
11.804, -0.0001473
11.805, -0.000147581
11.806, -0.000147863
11.807, -0.000148145
11.808, -0.000148427
11.809, -0.000148711
11.81, -0.000148994
11.811, -0.000149279
11.812, -0.000149564
11.813, -0.000149849
11.814, -0.000150135
11.815, -0.000150421
11.816, -0.000150708
11.817, -0.000150996
11.818, -0.000151284
11.819, -0.000151573
11.82, -0.000151862
11.821, -0.000152152
11.822, -0.000152442
11.823, -0.000152733
11.824, -0.000153025
11.825, -0.000153317
11.826, -0.000153609
11.827, -0.000153902
11.828, -0.000154196
11.829, -0.00015449
11.83, -0.000154785
11.831, -0.00015508
11.832, -0.000155376
11.833, -0.000155673
11.834, -0.00015597
11.835, -0.000156267
11.836, -0.000156566
11.837, -0.000156864
11.838, -0.000157164
11.839, -0.000157464
11.84, -0.000157764
11.841, -0.000158065
11.842, -0.000158367
11.843, -0.000158669
11.844, -0.000158972
11.845, -0.000159275
11.846, -0.000159579
11.847, -0.000159883
11.848, -0.000160189
11.849, -0.000160494
11.85, -0.0001608
11.851, -0.000161107
11.852, -0.000161415
11.853, -0.000161723
11.854, -0.000162031
11.855, -0.00016234
11.856, -0.00016265
11.857, -0.000162961
11.858, -0.000163272
11.859, -0.000163583
11.86, -0.000163895
11.861, -0.000164208
11.862, -0.000164521
11.863, -0.000164835
11.864, -0.00016515
11.865, -0.000165465
11.866, -0.000165781
11.867, -0.000166097
11.868, -0.000166414
11.869, -0.000166732
11.87, -0.00016705
11.871, -0.000167368
11.872, -0.000167688
11.873, -0.000168008
11.874, -0.000168328
11.875, -0.00016865
11.876, -0.000168971
11.877, -0.000169294
11.878, -0.000169617
11.879, -0.000169941
11.88, -0.000170265
11.881, -0.00017059
11.882, -0.000170915
11.883, -0.000171241
11.884, -0.000171568
11.885, -0.000171896
11.886, -0.000172223
11.887, -0.000172552
11.888, -0.000172881
11.889, -0.000173211
11.89, -0.000173542
11.891, -0.000173873
11.892, -0.000174205
11.893, -0.000174537
11.894, -0.00017487
11.895, -0.000175204
11.896, -0.000175538
11.897, -0.000175873
11.898, -0.000176209
11.899, -0.000176545
11.9, -0.000176882
11.901, -0.000177219
11.902, -0.000177558
11.903, -0.000177896
11.904, -0.000178236
11.905, -0.000178576
11.906, -0.000178917
11.907, -0.000179258
11.908, -0.0001796
11.909, -0.000179943
11.91, -0.000180286
11.911, -0.00018063
11.912, -0.000180975
11.913, -0.00018132
11.914, -0.000181666
11.915, -0.000182013
11.916, -0.00018236
11.917, -0.000182708
11.918, -0.000183057
11.919, -0.000183406
11.92, -0.000183756
11.921, -0.000184107
11.922, -0.000184458
11.923, -0.00018481
11.924, -0.000185163
11.925, -0.000185516
11.926, -0.00018587
11.927, -0.000186225
11.928, -0.00018658
11.929, -0.000186936
11.93, -0.000187293
11.931, -0.00018765
11.932, -0.000188008
11.933, -0.000188367
11.934, -0.000188726
11.935, -0.000189086
11.936, -0.000189447
11.937, -0.000189809
11.938, -0.000190171
11.939, -0.000190534
11.94, -0.000190897
11.941, -0.000191262
11.942, -0.000191627
11.943, -0.000191992
11.944, -0.000192359
11.945, -0.000192726
11.946, -0.000193093
11.947, -0.000193462
11.948, -0.000193831
11.949, -0.000194201
11.95, -0.000194571
11.951, -0.000194943
11.952, -0.000195315
11.953, -0.000195687
11.954, -0.000196061
11.955, -0.000196435
11.956, -0.00019681
11.957, -0.000197185
11.958, -0.000197562
11.959, -0.000197939
11.96, -0.000198316
11.961, -0.000198695
11.962, -0.000199074
11.963, -0.000199454
11.964, -0.000199834
11.965, -0.000200216
11.966, -0.000200598
11.967, -0.00020098
11.968, -0.000201364
11.969, -0.000201748
11.97, -0.000202133
11.971, -0.000202519
11.972, -0.000202905
11.973, -0.000203292
11.974, -0.00020368
11.975, -0.000204069
11.976, -0.000204458
11.977, -0.000204849
11.978, -0.000205239
11.979, -0.000205631
11.98, -0.000206023
11.981, -0.000206417
11.982, -0.00020681
11.983, -0.000207205
11.984, -0.0002076
11.985, -0.000207997
11.986, -0.000208393
11.987, -0.000208791
11.988, -0.00020919
11.989, -0.000209589
11.99, -0.000209989
11.991, -0.000210389
11.992, -0.000210791
11.993, -0.000211193
11.994, -0.000211596
11.995, -0.000212
11.996, -0.000212404
11.997, -0.00021281
11.998, -0.000213216
11.999, -0.000213622
12, -0.00021403
12.001, -0.000214438
12.002, -0.000214848
12.003, -0.000215258
12.004, -0.000215668
12.005, -0.00021608
12.006, -0.000216492
12.007, -0.000216905
12.008, -0.000217319
12.009, -0.000217734
12.01, -0.000218149
12.011, -0.000218566
12.012, -0.000218983
12.013, -0.0002194
12.014, -0.000219819
12.015, -0.000220239
12.016, -0.000220659
12.017, -0.00022108
12.018, -0.000221502
12.019, -0.000221924
12.02, -0.000222348
12.021, -0.000222772
12.022, -0.000223197
12.023, -0.000223623
12.024, -0.00022405
12.025, -0.000224477
12.026, -0.000224906
12.027, -0.000225335
12.028, -0.000225765
12.029, -0.000226196
12.03, -0.000226627
12.031, -0.00022706
12.032, -0.000227493
12.033, -0.000227927
12.034, -0.000228362
12.035, -0.000228798
12.036, -0.000229234
12.037, -0.000229672
12.038, -0.00023011
12.039, -0.000230549
12.04, -0.000230989
12.041, -0.00023143
12.042, -0.000231871
12.043, -0.000232314
12.044, -0.000232757
12.045, -0.000233201
12.046, -0.000233646
12.047, -0.000234092
12.048, -0.000234539
12.049, -0.000234986
12.05, -0.000235434
12.051, -0.000235884
12.052, -0.000236334
12.053, -0.000236785
12.054, -0.000237237
12.055, -0.000237689
12.056, -0.000238143
12.057, -0.000238597
12.058, -0.000239052
12.059, -0.000239509
12.06, -0.000239966
12.061, -0.000240423
12.062, -0.000240882
12.063, -0.000241342
12.064, -0.000241802
12.065, -0.000242264
12.066, -0.000242726
12.067, -0.000243189
12.068, -0.000243653
12.069, -0.000244118
12.07, -0.000244584
12.071, -0.000245051
12.072, -0.000245518
12.073, -0.000245987
12.074, -0.000246456
12.075, -0.000246926
12.076, -0.000247397
12.077, -0.00024787
12.078, -0.000248342
12.079, -0.000248816
12.08, -0.000249291
12.081, -0.000249767
12.082, -0.000250243
12.083, -0.000250721
12.084, -0.000251199
12.085, -0.000251679
12.086, -0.000252159
12.087, -0.00025264
12.088, -0.000253122
12.089, -0.000253605
12.09, -0.000254089
12.091, -0.000254574
12.092, -0.00025506
12.093, -0.000255546
12.094, -0.000256034
12.095, -0.000256522
12.096, -0.000257012
12.097, -0.000257502
12.098, -0.000257994
12.099, -0.000258486
12.1, -0.000258979
12.101, -0.000259473
12.102, -0.000259968
12.103, -0.000260464
12.104, -0.000260961
12.105, -0.000261459
12.106, -0.000261958
12.107, -0.000262458
12.108, -0.000262959
12.109, -0.000263461
12.11, -0.000263963
12.111, -0.000264467
12.112, -0.000264972
12.113, -0.000265477
12.114, -0.000265984
12.115, -0.000266491
12.116, -0.000267
12.117, -0.000267509
12.118, -0.00026802
12.119, -0.000268531
12.12, -0.000269043
12.121, -0.000269557
12.122, -0.000270071
12.123, -0.000270586
12.124, -0.000271103
12.125, -0.00027162
12.126, -0.000272138
12.127, -0.000272658
12.128, -0.000273178
12.129, -0.000273699
12.13, -0.000274221
12.131, -0.000274745
12.132, -0.000275269
12.133, -0.000275794
12.134, -0.00027632
12.135, -0.000276847
12.136, -0.000277376
12.137, -0.000277905
12.138, -0.000278435
12.139, -0.000278967
12.14, -0.000279499
12.141, -0.000280032
12.142, -0.000280566
12.143, -0.000281102
12.144, -0.000281638
12.145, -0.000282176
12.146, -0.000282714
12.147, -0.000283253
12.148, -0.000283794
12.149, -0.000284335
12.15, -0.000284878
12.151, -0.000285421
12.152, -0.000285966
12.153, -0.000286512
12.154, -0.000287058
12.155, -0.000287606
12.156, -0.000288155
12.157, -0.000288705
12.158, -0.000289256
12.159, -0.000289808
12.16, -0.00029036
12.161, -0.000290915
12.162, -0.00029147
12.163, -0.000292026
12.164, -0.000292583
12.165, -0.000293141
12.166, -0.000293701
12.167, -0.000294261
12.168, -0.000294822
12.169, -0.000295385
12.17, -0.000295949
12.171, -0.000296513
12.172, -0.000297079
12.173, -0.000297646
12.174, -0.000298214
12.175, -0.000298783
12.176, -0.000299353
12.177, -0.000299924
12.178, -0.000300496
12.179, -0.00030107
12.18, -0.000301644
12.181, -0.00030222
12.182, -0.000302796
12.183, -0.000303374
12.184, -0.000303953
12.185, -0.000304533
12.186, -0.000305114
12.187, -0.000305696
12.188, -0.000306279
12.189, -0.000306864
12.19, -0.000307449
12.191, -0.000308036
12.192, -0.000308624
12.193, -0.000309213
12.194, -0.000309803
12.195, -0.000310394
12.196, -0.000310986
12.197, -0.000311579
12.198, -0.000312174
12.199, -0.000312769
12.2, -0.000313366
12.201, -0.000313964
12.202, -0.000314563
12.203, -0.000315163
12.204, -0.000315765
12.205, -0.000316367
12.206, -0.000316971
12.207, -0.000317576
12.208, -0.000318182
12.209, -0.000318789
12.21, -0.000319397
12.211, -0.000320006
12.212, -0.000320617
12.213, -0.000321229
12.214, -0.000321842
12.215, -0.000322456
12.216, -0.000323071
12.217, -0.000323687
12.218, -0.000324305
12.219, -0.000324924
12.22, -0.000325544
12.221, -0.000326165
12.222, -0.000326787
12.223, -0.000327411
12.224, -0.000328035
12.225, -0.000328661
12.226, -0.000329288
12.227, -0.000329917
12.228, -0.000330546
12.229, -0.000331177
12.23, -0.000331809
12.231, -0.000332442
12.232, -0.000333076
12.233, -0.000333712
12.234, -0.000334348
12.235, -0.000334986
12.236, -0.000335625
12.237, -0.000336266
12.238, -0.000336907
12.239, -0.00033755
12.24, -0.000338194
12.241, -0.00033884
12.242, -0.000339486
12.243, -0.000340134
12.244, -0.000340783
12.245, -0.000341433
12.246, -0.000342084
12.247, -0.000342737
12.248, -0.000343391
12.249, -0.000344046
12.25, -0.000344703
12.251, -0.00034536
12.252, -0.000346019
12.253, -0.00034668
12.254, -0.000347341
12.255, -0.000348004
12.256, -0.000348668
12.257, -0.000349333
12.258, -0.00035
12.259, -0.000350667
12.26, -0.000351336
12.261, -0.000352007
12.262, -0.000352678
12.263, -0.000353351
12.264, -0.000354025
12.265, -0.000354701
12.266, -0.000355378
12.267, -0.000356056
12.268, -0.000356735
12.269, -0.000357416
12.27, -0.000358098
12.271, -0.000358781
12.272, -0.000359465
12.273, -0.000360151
12.274, -0.000360838
12.275, -0.000361527
12.276, -0.000362217
12.277, -0.000362908
12.278, -0.0003636
12.279, -0.000364294
12.28, -0.000364989
12.281, -0.000365685
12.282, -0.000366383
12.283, -0.000367082
12.284, -0.000367783
12.285, -0.000368484
12.286, -0.000369187
12.287, -0.000369892
12.288, -0.000370597
12.289, -0.000371305
12.29, -0.000372013
12.291, -0.000372723
12.292, -0.000373434
12.293, -0.000374146
12.294, -0.00037486
12.295, -0.000375575
12.296, -0.000376292
12.297, -0.00037701
12.298, -0.000377729
12.299, -0.00037845
12.3, -0.000379172
12.301, -0.000379895
12.302, -0.00038062
12.303, -0.000381346
12.304, -0.000382074
12.305, -0.000382803
12.306, -0.000383533
12.307, -0.000384265
12.308, -0.000384998
12.309, -0.000385733
12.31, -0.000386469
12.311, -0.000387206
12.312, -0.000387945
12.313, -0.000388685
12.314, -0.000389427
12.315, -0.00039017
12.316, -0.000390914
12.317, -0.00039166
12.318, -0.000392407
12.319, -0.000393156
12.32, -0.000393906
12.321, -0.000394658
12.322, -0.00039541
12.323, -0.000396165
12.324, -0.000396921
12.325, -0.000397678
12.326, -0.000398437
12.327, -0.000399197
12.328, -0.000399959
12.329, -0.000400722
12.33, -0.000401486
12.331, -0.000402252
12.332, -0.00040302
12.333, -0.000403789
12.334, -0.000404559
12.335, -0.000405331
12.336, -0.000406104
12.337, -0.000406879
12.338, -0.000407655
12.339, -0.000408433
12.34, -0.000409212
12.341, -0.000409993
12.342, -0.000410775
12.343, -0.000411559
12.344, -0.000412344
12.345, -0.000413131
12.346, -0.000413919
12.347, -0.000414709
12.348, -0.0004155
12.349, -0.000416293
12.35, -0.000417087
12.351, -0.000417883
12.352, -0.00041868
12.353, -0.000419479
12.354, -0.000420279
12.355, -0.000421081
12.356, -0.000421884
12.357, -0.000422689
12.358, -0.000423496
12.359, -0.000424304
12.36, -0.000425113
12.361, -0.000425924
12.362, -0.000426737
12.363, -0.000427551
12.364, -0.000428367
12.365, -0.000429184
12.366, -0.000430003
12.367, -0.000430823
