sim_time, my_robot/cart?world_linear_acceleration/x
11.12, -0.00014502
11.121, -0.000145271
11.122, -0.000145621
11.123, -0.000145924
11.124, -0.00014613
11.125, -0.000146384
11.126, -0.000146736
11.127, -0.000147041
11.128, -0.000147249
11.129, -0.000147505
11.13, -0.000147859
11.131, -0.000148166
11.132, -0.000148377
11.133, -0.000148634
11.134, -0.00014899
11.135, -0.0001493
11.136, -0.000149512
11.137, -0.000149772
11.138, -0.000150131
11.139, -0.000150442
11.14, -0.000150657
11.141, -0.000150919
11.142, -0.00015128
11.143, -0.000151593
11.144, -0.000151811
11.145, -0.000152075
11.146, -0.000152438
11.147, -0.000152753
11.148, -0.000152973
11.149, -0.000153239
11.15, -0.000153604
11.151, -0.000153922
11.152, -0.000154144
11.153, -0.000154413
11.154, -0.00015478
11.155, -0.0001551
11.156, -0.000155324
11.157, -0.000155595
11.158, -0.000155964
11.159, -0.000156287
11.16, -0.000156513
11.161, -0.000156786
11.162, -0.000157158
11.163, -0.000157483
11.164, -0.000157711
11.165, -0.000157987
11.166, -0.000158361
11.167, -0.000158688
11.168, -0.000158919
11.169, -0.000159197
11.17, -0.000159573
11.171, -0.000159902
11.172, -0.000160135
11.173, -0.000160416
11.174, -0.000160794
11.175, -0.000161126
11.176, -0.000161361
11.177, -0.000161644
11.178, -0.000162025
11.179, -0.000162359
11.18, -0.000162597
11.181, -0.000162882
11.182, -0.000163265
11.183, -0.000163601
11.184, -0.000163842
11.185, -0.000164129
11.186, -0.000164515
11.187, -0.000164853
11.188, -0.000165096
11.189, -0.000165385
11.19, -0.000165774
11.191, -0.000166115
11.192, -0.00016636
11.193, -0.000166652
11.194, -0.000167042
11.195, -0.000167386
11.196, -0.000167633
11.197, -0.000167928
11.198, -0.000168321
11.199, -0.000168667
11.2, -0.000168917
11.201, -0.000169214
11.202, -0.000169609
11.203, -0.000169958
11.204, -0.00017021
11.205, -0.000170509
11.206, -0.000170907
11.207, -0.000171258
11.208, -0.000171513
11.209, -0.000171815
11.21, -0.000172215
11.211, -0.000172569
11.212, -0.000172826
11.213, -0.00017313
11.214, -0.000173533
11.215, -0.000173889
11.216, -0.000174149
11.217, -0.000174456
11.218, -0.000174862
11.219, -0.00017522
11.22, -0.000175482
11.221, -0.000175792
11.222, -0.0001762
11.223, -0.000176561
11.224, -0.000176826
11.225, -0.000177138
11.226, -0.000177548
11.227, -0.000177912
11.228, -0.00017818
11.229, -0.000178494
11.23, -0.000178907
11.231, -0.000179274
11.232, -0.000179544
11.233, -0.000179861
11.234, -0.000180277
11.235, -0.000180646
11.236, -0.000180918
11.237, -0.000181238
11.238, -0.000181656
11.239, -0.000182028
11.24, -0.000182303
11.241, -0.000182626
11.242, -0.000183047
11.243, -0.000183421
11.244, -0.000183699
11.245, -0.000184024
11.246, -0.000184448
11.247, -0.000184825
11.248, -0.000185105
11.249, -0.000185433
11.25, -0.000185859
11.251, -0.000186239
11.252, -0.000186522
11.253, -0.000186853
11.254, -0.000187282
11.255, -0.000187664
11.256, -0.00018795
11.257, -0.000188283
11.258, -0.000188715
11.259, -0.0001891
11.26, -0.000189389
11.261, -0.000189725
11.262, -0.00019016
11.263, -0.000190547
11.264, -0.000190839
11.265, -0.000191178
11.266, -0.000191615
11.267, -0.000192006
11.268, -0.0001923
11.269, -0.000192641
11.27, -0.000193082
11.271, -0.000193475
11.272, -0.000193772
11.273, -0.000194116
11.274, -0.000194559
11.275, -0.000194956
11.276, -0.000195256
11.277, -0.000195603
11.278, -0.000196049
11.279, -0.000196448
11.28, -0.00019675
11.281, -0.0001971
11.282, -0.000197549
11.283, -0.000197951
11.284, -0.000198257
11.285, -0.000198609
11.286, -0.000199061
11.287, -0.000199466
11.288, -0.000199774
11.289, -0.00020013
11.29, -0.000200585
11.291, -0.000200992
11.292, -0.000201304
11.293, -0.000201662
11.294, -0.00020212
11.295, -0.00020253
11.296, -0.000202845
11.297, -0.000203206
11.298, -0.000203667
11.299, -0.00020408
11.3, -0.000204398
11.301, -0.000204762
11.302, -0.000205226
11.303, -0.000205642
11.304, -0.000205962
11.305, -0.00020633
11.306, -0.000206796
11.307, -0.000207216
11.308, -0.000207539
11.309, -0.00020791
11.31, -0.000208379
11.311, -0.000208802
11.312, -0.000209128
11.313, -0.000209501
11.314, -0.000209974
11.315, -0.000210399
11.316, -0.000210729
11.317, -0.000211105
11.318, -0.000211581
11.319, -0.00021201
11.32, -0.000212342
11.321, -0.000212722
11.322, -0.0002132
11.323, -0.000213632
11.324, -0.000213968
11.325, -0.00021435
11.326, -0.000214832
11.327, -0.000215267
11.328, -0.000215606
11.329, -0.000215992
11.33, -0.000216476
11.331, -0.000216914
11.332, -0.000217256
11.333, -0.000217645
11.334, -0.000218133
11.335, -0.000218574
11.336, -0.00021892
11.337, -0.000219312
11.338, -0.000219803
11.339, -0.000220247
11.34, -0.000220595
11.341, -0.000220991
11.342, -0.000221485
11.343, -0.000221933
11.344, -0.000222284
11.345, -0.000222683
11.346, -0.00022318
11.347, -0.000223631
11.348, -0.000223986
11.349, -0.000224388
11.35, -0.000224888
11.351, -0.000225342
11.352, -0.000225701
11.353, -0.000226106
11.354, -0.00022661
11.355, -0.000227067
11.356, -0.000227428
11.357, -0.000227837
11.358, -0.000228344
11.359, -0.000228805
11.36, -0.000229169
11.361, -0.000229581
11.362, -0.000230092
11.363, -0.000230556
11.364, -0.000230924
11.365, -0.000231339
11.366, -0.000231853
11.367, -0.00023232
11.368, -0.000232692
11.369, -0.00023311
11.37, -0.000233627
11.371, -0.000234098
11.372, -0.000234473
11.373, -0.000234895
11.374, -0.000235416
11.375, -0.00023589
11.376, -0.000236268
11.377, -0.000236693
11.378, -0.000237217
11.379, -0.000237695
11.38, -0.000238076
11.381, -0.000238505
11.382, -0.000239033
11.383, -0.000239514
11.384, -0.000239899
11.385, -0.000240331
11.386, -0.000240862
11.387, -0.000241347
11.388, -0.000241736
11.389, -0.000242171
11.39, -0.000242706
11.391, -0.000243194
11.392, -0.000243586
11.393, -0.000244025
11.394, -0.000244564
11.395, -0.000245055
11.396, -0.000245451
11.397, -0.000245893
11.398, -0.000246435
11.399, -0.00024693
11.4, -0.00024733
11.401, -0.000247776
11.402, -0.000248322
11.403, -0.00024882
11.404, -0.000249223
11.405, -0.000249673
11.406, -0.000250222
11.407, -0.000250724
11.408, -0.000251131
11.409, -0.000251584
11.41, -0.000252137
11.411, -0.000252643
11.412, -0.000253053
11.413, -0.000253511
11.414, -0.000254067
11.415, -0.000254577
11.416, -0.000254991
11.417, -0.000255451
11.418, -0.000256012
11.419, -0.000256525
11.42, -0.000256943
11.421, -0.000257407
11.422, -0.000257971
11.423, -0.000258488
11.424, -0.000258909
11.425, -0.000259378
11.426, -0.000259946
11.427, -0.000260466
11.428, -0.000260891
11.429, -0.000261364
11.43, -0.000261935
11.431, -0.00026246
11.432, -0.000262889
11.433, -0.000263364
11.434, -0.00026394
11.435, -0.000264468
11.436, -0.000264901
11.437, -0.000265381
11.438, -0.00026596
11.439, -0.000266492
11.44, -0.000266929
11.441, -0.000267412
11.442, -0.000267996
11.443, -0.000268532
11.444, -0.000268972
11.445, -0.00026946
11.446, -0.000270047
11.447, -0.000270587
11.448, -0.000271031
11.449, -0.000271523
11.45, -0.000272114
11.451, -0.000272658
11.452, -0.000273106
11.453, -0.000273601
11.454, -0.000274196
11.455, -0.000274744
11.456, -0.000275197
11.457, -0.000275696
11.458, -0.000276295
11.459, -0.000276847
11.46, -0.000277303
11.461, -0.000277807
11.462, -0.00027841
11.463, -0.000278966
11.464, -0.000279426
11.465, -0.000279933
11.466, -0.000280541
11.467, -0.000281101
11.468, -0.000281565
11.469, -0.000282077
11.47, -0.000282688
11.471, -0.000283252
11.472, -0.000283721
11.473, -0.000284236
11.474, -0.000284851
11.475, -0.00028542
11.476, -0.000285892
11.477, -0.000286412
11.478, -0.000287032
11.479, -0.000287604
11.48, -0.000288081
11.481, -0.000288605
11.482, -0.000289228
11.483, -0.000289805
11.484, -0.000290286
11.485, -0.000290814
11.486, -0.000291442
11.487, -0.000292023
11.488, -0.000292508
11.489, -0.000293041
11.49, -0.000293673
11.491, -0.000294258
11.492, -0.000294747
11.493, -0.000295284
11.494, -0.00029592
11.495, -0.00029651
11.496, -0.000297004
11.497, -0.000297545
11.498, -0.000298185
11.499, -0.000298779
11.5, -0.000299277
11.501, -0.000299822
11.502, -0.000300467
11.503, -0.000301065
11.504, -0.000301568
11.505, -0.000302118
11.506, -0.000302767
11.507, -0.000303369
11.508, -0.000303877
11.509, -0.000304431
11.51, -0.000305084
11.511, -0.000305691
11.512, -0.000306203
11.513, -0.000306761
11.514, -0.00030742
11.515, -0.000308031
11.516, -0.000308547
11.517, -0.00030911
11.518, -0.000309772
11.519, -0.000310388
11.52, -0.000310909
11.521, -0.000311476
11.522, -0.000312143
11.523, -0.000312763
11.524, -0.000313289
11.525, -0.00031386
11.526, -0.000314532
11.527, -0.000315157
11.528, -0.000315687
11.529, -0.000316263
11.53, -0.00031694
11.531, -0.000317569
11.532, -0.000318103
11.533, -0.000318684
11.534, -0.000319365
11.535, -0.000319999
11.536, -0.000320538
11.537, -0.000321124
11.538, -0.00032181
11.539, -0.000322448
11.54, -0.000322992
11.541, -0.000323582
11.542, -0.000324273
11.543, -0.000324916
11.544, -0.000325464
11.545, -0.000326059
11.546, -0.000326755
11.547, -0.000327403
11.548, -0.000327956
11.549, -0.000328556
11.55, -0.000329256
11.551, -0.000329908
11.552, -0.000330466
11.553, -0.000331071
11.554, -0.000331776
11.555, -0.000332433
11.556, -0.000332996
11.557, -0.000333605
11.558, -0.000334315
11.559, -0.000334977
11.56, -0.000335545
11.561, -0.000336159
11.562, -0.000336874
11.563, -0.000337541
11.564, -0.000338113
11.565, -0.000338732
11.566, -0.000339452
11.567, -0.000340124
11.568, -0.000340701
11.569, -0.000341326
11.57, -0.00034205
11.571, -0.000342727
11.572, -0.000343309
11.573, -0.000343938
11.574, -0.000344668
11.575, -0.00034535
11.576, -0.000345937
11.577, -0.000346571
11.578, -0.000347306
11.579, -0.000347993
11.58, -0.000348585
11.581, -0.000349225
11.582, -0.000349964
11.583, -0.000350656
11.584, -0.000351254
11.585, -0.000351898
11.586, -0.000352642
11.587, -0.00035334
11.588, -0.000353942
11.589, -0.000354592
11.59, -0.000355341
11.591, -0.000356044
11.592, -0.000356652
11.593, -0.000357306
11.594, -0.000358061
11.595, -0.000358769
11.596, -0.000359382
11.597, -0.000360041
11.598, -0.000360802
11.599, -0.000361514
11.6, -0.000362133
11.601, -0.000362798
11.602, -0.000363563
11.603, -0.000364281
11.604, -0.000364905
11.605, -0.000365575
11.606, -0.000366346
11.607, -0.000367069
11.608, -0.000367698
11.609, -0.000368373
11.61, -0.000369149
11.611, -0.000369878
11.612, -0.000370512
11.613, -0.000371193
11.614, -0.000371975
11.615, -0.000372709
11.616, -0.000373348
11.617, -0.000374035
11.618, -0.000374822
11.619, -0.000375561
11.62, -0.000376206
11.621, -0.000376898
11.622, -0.00037769
11.623, -0.000378435
11.624, -0.000379086
11.625, -0.000379783
11.626, -0.000380581
11.627, -0.000381332
11.628, -0.000381988
11.629, -0.00038269
11.63, -0.000383494
11.631, -0.00038425
11.632, -0.000384912
11.633, -0.00038562
11.634, -0.000386429
11.635, -0.000387191
11.636, -0.000387858
11.637, -0.000388572
11.638, -0.000389386
11.639, -0.000390154
11.64, -0.000390827
11.641, -0.000391546
11.642, -0.000392367
11.643, -0.00039314
11.644, -0.000393818
11.645, -0.000394543
11.646, -0.00039537
11.647, -0.000396148
11.648, -0.000396833
11.649, -0.000397564
11.65, -0.000398395
11.651, -0.00039918
11.652, -0.00039987
11.653, -0.000400607
11.654, -0.000401445
11.655, -0.000402235
11.656, -0.000402931
11.657, -0.000403674
11.658, -0.000404517
11.659, -0.000405313
11.66, -0.000406015
11.661, -0.000406764
11.662, -0.000407613
11.663, -0.000408415
11.664, -0.000409123
11.665, -0.000409877
11.666, -0.000410733
11.667, -0.000411541
11.668, -0.000412254
11.669, -0.000413015
11.67, -0.000413876
11.671, -0.00041469
11.672, -0.00041541
11.673, -0.000416176
11.674, -0.000417044
11.675, -0.000417864
11.676, -0.00041859
11.677, -0.000419362
11.678, -0.000420235
11.679, -0.000421062
11.68, -0.000421794
11.681, -0.000422572
11.682, -0.000423452
11.683, -0.000424284
11.684, -0.000425022
11.685, -0.000425807
11.686, -0.000426693
11.687, -0.000427531
11.688, -0.000428275
11.689, -0.000429066
11.69, -0.000429958
11.691, -0.000430803
11.692, -0.000431553
11.693, -0.000432351
11.694, -0.000433249
11.695, -0.0004341
11.696, -0.000434857
11.697, -0.00043566
11.698, -0.000436565
11.699, -0.000437422
11.7, -0.000438185
11.701, -0.000438995
11.702, -0.000439906
11.703, -0.000440769
11.704, -0.000441539
11.705, -0.000442355
11.706, -0.000443273
11.707, -0.000444142
11.708, -0.000444919
11.709, -0.000445741
11.71, -0.000446665
11.711, -0.000447541
11.712, -0.000448324
11.713, -0.000449153
11.714, -0.000450083
11.715, -0.000450966
11.716, -0.000451756
11.717, -0.000452591
11.718, -0.000453528
11.719, -0.000454418
11.72, -0.000455213
11.721, -0.000456056
11.722, -0.000456999
11.723, -0.000457895
11.724, -0.000458698
11.725, -0.000459546
11.726, -0.000460497
11.727, -0.000461399
11.728, -0.000462208
11.729, -0.000463064
11.73, -0.000464021
11.731, -0.00046493
11.732, -0.000465746
11.733, -0.000466608
11.734, -0.000467572
11.735, -0.000468488
11.736, -0.000469311
11.737, -0.00047018
11.738, -0.000471151
11.739, -0.000472074
11.74, -0.000472903
11.741, -0.000473779
11.742, -0.000474756
11.743, -0.000475686
11.744, -0.000476523
11.745, -0.000477405
11.746, -0.00047839
11.747, -0.000479327
11.748, -0.00048017
11.749, -0.00048106
11.75, -0.000482051
11.751, -0.000482995
11.752, -0.000483845
11.753, -0.000484742
11.754, -0.00048574
11.755, -0.000486691
11.756, -0.000487548
11.757, -0.000488452
11.758, -0.000489458
11.759, -0.000490415
11.76, -0.00049128
11.761, -0.000492191
11.762, -0.000493203
11.763, -0.000494168
11.764, -0.00049504
11.765, -0.000495958
11.766, -0.000496978
11.767, -0.00049795
11.768, -0.000498829
11.769, -0.000499754
11.77, -0.000500781
11.771, -0.000501761
11.772, -0.000502647
11.773, -0.00050358
11.774, -0.000504614
11.775, -0.000505601
11.776, -0.000506494
11.777, -0.000507434
11.778, -0.000508476
11.779, -0.00050947
11.78, -0.000510371
11.781, -0.000511318
11.782, -0.000512367
11.783, -0.000513369
11.784, -0.000514277
11.785, -0.000515232
11.786, -0.000516288
11.787, -0.000517297
11.788, -0.000518213
11.789, -0.000519175
11.79, -0.000520239
11.791, -0.000521256
11.792, -0.000522179
11.793, -0.000523149
11.794, -0.000524221
11.795, -0.000525245
11.796, -0.000526176
11.797, -0.000527153
11.798, -0.000528232
11.799, -0.000529264
11.8, -0.000530203
11.801, -0.000531188
11.802, -0.000532275
11.803, -0.000533314
11.804, -0.000534261
11.805, -0.000535254
11.806, -0.000536348
11.807, -0.000537396
11.808, -0.00053835
11.809, -0.00053935
11.81, -0.000540453
11.811, -0.000541508
11.812, -0.00054247
11.813, -0.000543478
11.814, -0.000544589
11.815, -0.000545652
11.816, -0.000546622
11.817, -0.000547638
11.818, -0.000548757
11.819, -0.000549827
11.82, -0.000550805
11.821, -0.00055183
11.822, -0.000552956
11.823, -0.000554035
11.824, -0.000555021
11.825, -0.000556053
11.826, -0.000557188
11.827, -0.000558275
11.828, -0.000559269
11.829, -0.000560309
11.83, -0.000561452
11.831, -0.000562547
11.832, -0.000563549
11.833, -0.000564598
11.834, -0.000565748
11.835, -0.000566852
11.836, -0.000567862
11.837, -0.000568919
11.838, -0.000570078
11.839, -0.000571189
11.84, -0.000572208
11.841, -0.000573273
11.842, -0.00057444
11.843, -0.00057556
11.844, -0.000576587
11.845, -0.000577661
11.846, -0.000578836
11.847, -0.000579965
11.848, -0.000581
11.849, -0.000582082
11.85, -0.000583266
11.851, -0.000584403
11.852, -0.000585447
11.853, -0.000586537
11.854, -0.00058773
11.855, -0.000588875
11.856, -0.000589927
11.857, -0.000591026
11.858, -0.000592227
11.859, -0.000593381
11.86, -0.000594442
11.861, -0.000595549
11.862, -0.000596759
11.863, -0.000597921
11.864, -0.000598991
11.865, -0.000600107
11.866, -0.000601326
11.867, -0.000602497
11.868, -0.000603575
11.869, -0.0006047
11.87, -0.000605927
11.871, -0.000607107
11.872, -0.000608195
11.873, -0.000609328
11.874, -0.000610564
11.875, -0.000611753
11.876, -0.000612849
11.877, -0.000613991
11.878, -0.000615237
11.879, -0.000616434
11.88, -0.000617539
11.881, -0.000618691
11.882, -0.000619945
11.883, -0.000621151
11.884, -0.000622265
11.885, -0.000623426
11.886, -0.000624689
11.887, -0.000625904
11.888, -0.000627027
11.889, -0.000628197
11.89, -0.000629469
11.891, -0.000630694
11.892, -0.000631826
11.893, -0.000633004
11.894, -0.000634286
11.895, -0.00063552
11.896, -0.000636661
11.897, -0.000637849
11.898, -0.00063914
11.899, -0.000640383
11.9, -0.000641533
11.901, -0.00064273
11.902, -0.00064403
11.903, -0.000645283
11.904, -0.000646443
11.905, -0.000647649
11.906, -0.000648959
11.907, -0.00065022
11.908, -0.00065139
11.909, -0.000652606
11.91, -0.000653925
11.911, -0.000655196
11.912, -0.000656375
11.913, -0.0006576
11.914, -0.000658928
11.915, -0.000660209
11.916, -0.000661398
11.917, -0.000662633
11.918, -0.000663971
11.919, -0.000665261
11.92, -0.000666459
11.921, -0.000667704
11.922, -0.000669051
11.923, -0.000670351
11.924, -0.000671559
11.925, -0.000672814
11.926, -0.000674171
11.927, -0.000675481
11.928, -0.000676698
11.929, -0.000677962
11.93, -0.00067933
11.931, -0.000680649
11.932, -0.000681877
11.933, -0.000683151
11.934, -0.000684528
11.935, -0.000685857
11.936, -0.000687095
11.937, -0.000688379
11.938, -0.000689766
11.939, -0.000691105
11.94, -0.000692353
11.941, -0.000693647
11.942, -0.000695044
11.943, -0.000696393
11.944, -0.000697651
11.945, -0.000698955
11.946, -0.000700362
11.947, -0.000701722
11.948, -0.00070299
11.949, -0.000704304
11.95, -0.000705721
11.951, -0.000707091
11.952, -0.000708369
11.953, -0.000709693
11.954, -0.000711121
11.955, -0.000712501
11.956, -0.00071379
11.957, -0.000715124
11.958, -0.000716562
11.959, -0.000717953
11.96, -0.000719252
11.961, -0.000720597
11.962, -0.000722045
11.963, -0.000723446
11.964, -0.000724755
11.965, -0.000726111
11.966, -0.00072757
11.967, -0.000728981
11.968, -0.000730301
11.969, -0.000731667
11.97, -0.000733137
11.971, -0.000734559
11.972, -0.00073589
11.973, -0.000737266
11.974, -0.000738747
11.975, -0.000740179
11.976, -0.000741521
11.977, -0.000742908
11.978, -0.000744399
11.979, -0.000745843
11.98, -0.000747195
11.981, -0.000748593
11.982, -0.000750095
11.983, -0.000751549
11.984, -0.000752912
11.985, -0.000754321
11.986, -0.000755834
11.987, -0.000757299
11.988, -0.000758673
11.989, -0.000760093
11.99, -0.000761617
11.991, -0.000763093
11.992, -0.000764478
11.993, -0.00076591
11.994, -0.000767445
11.995, -0.000768932
11.996, -0.000770328
11.997, -0.00077177
11.998, -0.000773317
11.999, -0.000774815
12, -0.000776222
12.001, -0.000777676
12.002, -0.000779233
12.003, -0.000780743
12.004, -0.000782162
12.005, -0.000783626
12.006, -0.000785195
12.007, -0.000786716
12.008, -0.000788146
12.009, -0.000789623
12.01, -0.000791203
12.011, -0.000792735
12.012, -0.000794177
12.013, -0.000795665
12.014, -0.000797256
12.015, -0.0007988
12.016, -0.000800254
12.017, -0.000801753
12.018, -0.000803356
12.019, -0.000804912
12.02, -0.000806377
12.021, -0.000807887
12.022, -0.000809503
12.023, -0.00081107
12.024, -0.000812546
12.025, -0.000814069
12.026, -0.000815696
12.027, -0.000817275
12.028, -0.000818763
12.029, -0.000820298
12.03, -0.000821937
12.031, -0.000823528
12.032, -0.000825028
12.033, -0.000826574
12.034, -0.000828225
12.035, -0.000829828
12.036, -0.00083134
12.037, -0.000832899
12.038, -0.000834562
12.039, -0.000836177
12.04, -0.000837701
12.041, -0.000839271
12.042, -0.000840947
12.043, -0.000842574
12.044, -0.00084411
12.045, -0.000845693
12.046, -0.00084738
12.047, -0.00084902
12.048, -0.000850569
12.049, -0.000852164
12.05, -0.000853863
12.051, -0.000855515
12.052, -0.000857076
12.053, -0.000858684
12.054, -0.000860396
12.055, -0.00086206
12.056, -0.000863634
12.057, -0.000865253
12.058, -0.000866978
12.059, -0.000868655
12.06, -0.000870241
12.061, -0.000871873
12.062, -0.000873611
12.063, -0.0008753
12.064, -0.000876899
12.065, -0.000878544
12.066, -0.000880294
12.067, -0.000881996
12.068, -0.000883608
12.069, -0.000885266
12.07, -0.000887028
12.071, -0.000888743
12.072, -0.000890368
12.073, -0.000892039
12.074, -0.000893814
12.075, -0.000895542
12.076, -0.00089718
12.077, -0.000898863
12.078, -0.000900652
12.079, -0.000902393
12.08, -0.000904044
12.081, -0.00090574
12.082, -0.000907542
12.083, -0.000909296
12.084, -0.00091096
12.085, -0.00091267
12.086, -0.000914485
12.087, -0.000916252
12.088, -0.000917929
12.089, -0.000919652
12.09, -0.00092148
12.091, -0.000923261
12.092, -0.000924951
12.093, -0.000926688
12.094, -0.000928529
12.095, -0.000930323
12.096, -0.000932027
12.097, -0.000933777
12.098, -0.000935632
12.099, -0.00093744
12.1, -0.000939157
12.101, -0.000940921
12.102, -0.00094279
12.103, -0.00094461
12.104, -0.000946342
12.105, -0.000948119
12.106, -0.000950002
12.107, -0.000951836
12.108, -0.000953581
12.109, -0.000955372
12.11, -0.000957269
12.111, -0.000959117
12.112, -0.000960876
12.113, -0.000962681
12.114, -0.000964591
12.115, -0.000966453
12.116, -0.000968226
12.117, -0.000970045
12.118, -0.00097197
12.119, -0.000973846
12.12, -0.000975633
12.121, -0.000977466
12.122, -0.000979404
12.123, -0.000981295
12.124, -0.000983096
12.125, -0.000984943
12.126, -0.000986896
12.127, -0.000988801
12.128, -0.000990616
12.129, -0.000992478
12.13, -0.000994445
12.131, -0.000996364
12.132, -0.000998194
12.133, -0.00100007
12.134, -0.00100205
12.135, -0.00100398
12.136, -0.00100583
12.137, -0.00100772
12.138, -0.00100972
12.139, -0.00101166
12.14, -0.00101352
12.141, -0.00101543
12.142, -0.00101744
12.143, -0.0010194
12.144, -0.00102128
12.145, -0.0010232
12.146, -0.00102522
12.147, -0.0010272
12.148, -0.00102909
12.149, -0.00103102
12.15, -0.00103306
12.151, -0.00103506
12.152, -0.00103696
12.153, -0.00103891
12.154, -0.00104096
12.155, -0.00104297
12.156, -0.00104489
12.157, -0.00104686
12.158, -0.00104893
12.159, -0.00105095
12.16, -0.00105288
12.161, -0.00105486
12.162, -0.00105695
12.163, -0.00105899
12.164, -0.00106094
12.165, -0.00106293
12.166, -0.00106503
12.167, -0.00106709
12.168, -0.00106905
12.169, -0.00107106
12.17, -0.00107318
12.171, -0.00107525
12.172, -0.00107723
12.173, -0.00107925
12.174, -0.00108139
12.175, -0.00108347
12.176, -0.00108547
12.177, -0.00108751
12.178, -0.00108966
12.179, -0.00109176
12.18, -0.00109377
12.181, -0.00109583
12.182, -0.00109799
12.183, -0.00110011
12.184, -0.00110213
12.185, -0.00110421
12.186, -0.00110639
12.187, -0.00110852
12.188, -0.00111056
12.189, -0.00111265
12.19, -0.00111485
12.191, -0.001117
12.192, -0.00111906
12.193, -0.00112116
12.194, -0.00112337
12.195, -0.00112554
12.196, -0.00112761
12.197, -0.00112974
12.198, -0.00113196
12.199, -0.00113415
12.2, -0.00113624
12.201, -0.00113838
12.202, -0.00114062
12.203, -0.00114282
12.204, -0.00114493
12.205, -0.00114708
12.206, -0.00114934
12.207, -0.00115156
12.208, -0.00115368
12.209, -0.00115585
12.21, -0.00115813
12.211, -0.00116036
12.212, -0.00116251
12.213, -0.00116469
12.214, -0.00116699
12.215, -0.00116924
12.216, -0.0011714
12.217, -0.0011736
12.218, -0.00117591
12.219, -0.00117818
12.22, -0.00118035
12.221, -0.00118258
12.222, -0.00118491
12.223, -0.00118719
12.224, -0.00118938
12.225, -0.00119162
12.226, -0.00119397
12.227, -0.00119626
12.228, -0.00119848
12.229, -0.00120073
12.23, -0.0012031
12.231, -0.00120541
12.232, -0.00120764
12.233, -0.00120991
12.234, -0.00121229
12.235, -0.00121463
12.236, -0.00121687
12.237, -0.00121917
12.238, -0.00122156
12.239, -0.00122392
12.24, -0.00122618
12.241, -0.00122849
12.242, -0.0012309
12.243, -0.00123327
12.244, -0.00123555
12.245, -0.00123788
12.246, -0.00124032
12.247, -0.0012427
12.248, -0.001245
12.249, -0.00124735
12.25, -0.0012498
12.251, -0.0012522
12.252, -0.00125452
12.253, -0.00125688
12.254, -0.00125936
12.255, -0.00126178
12.256, -0.00126411
12.257, -0.00126649
12.258, -0.00126898
12.259, -0.00127142
12.26, -0.00127378
12.261, -0.00127618
12.262, -0.00127869
12.263, -0.00128114
12.264, -0.00128352
12.265, -0.00128594
12.266, -0.00128846
12.267, -0.00129094
12.268, -0.00129333
12.269, -0.00129577
12.27, -0.00129831
12.271, -0.00130081
12.272, -0.00130322
12.273, -0.00130567
12.274, -0.00130824
12.275, -0.00131075
12.276, -0.00131318
12.277, -0.00131566
12.278, -0.00131824
12.279, -0.00132077
12.28, -0.00132322
12.281, -0.00132571
12.282, -0.00132832
12.283, -0.00133087
12.284, -0.00133334
12.285, -0.00133585
12.286, -0.00133847
12.287, -0.00134104
12.288, -0.00134353
12.289, -0.00134606
12.29, -0.0013487
12.291, -0.0013513
12.292, -0.0013538
12.293, -0.00135635
12.294, -0.00135901
12.295, -0.00136162
12.296, -0.00136415
12.297, -0.00136672
12.298, -0.0013694
12.299, -0.00137203
12.3, -0.00137458
12.301, -0.00137717
12.302, -0.00137987
12.303, -0.00138252
12.304, -0.00138509
12.305, -0.0013877
12.306, -0.00139042
12.307, -0.00139309
12.308, -0.00139567
12.309, -0.0013983
12.31, -0.00140104
12.311, -0.00140374
12.312, -0.00140634
12.313, -0.00140899
12.314, -0.00141175
12.315, -0.00141446
12.316, -0.00141709
12.317, -0.00141976
12.318, -0.00142254
12.319, -0.00142528
12.32, -0.00142792
12.321, -0.00143061
12.322, -0.00143342
12.323, -0.00143617
12.324, -0.00143884
12.325, -0.00144155
12.326, -0.00144437
12.327, -0.00144715
12.328, -0.00144983
12.329, -0.00145257
12.33, -0.00145541
12.331, -0.00145821
12.332, -0.00146092
12.333, -0.00146367
12.334, -0.00146653
12.335, -0.00146935
12.336, -0.00147208
12.337, -0.00147486
12.338, -0.00147774
12.339, -0.00148058
12.34, -0.00148333
12.341, -0.00148613
12.342, -0.00148904
12.343, -0.00149189
12.344, -0.00149467
12.345, -0.00149749
12.346, -0.00150041
12.347, -0.00150329
12.348, -0.00150609
12.349, -0.00150893
12.35, -0.00151188
12.351, -0.00151478
12.352, -0.0015176
12.353, -0.00152046
12.354, -0.00152343
12.355, -0.00152636
12.356, -0.0015292
12.357, -0.00153208
12.358, -0.00153507
12.359, -0.00153802
12.36, -0.00154088
12.361, -0.00154379
12.362, -0.0015468
12.363, -0.00154977
12.364, -0.00155266
12.365, -0.00155558
12.366, -0.00155862
12.367, -0.00156161
12.368, -0.00156452
12.369, -0.00156747
12.37, -0.00157053
12.371, -0.00157355
12.372, -0.00157647
12.373, -0.00157945
12.374, -0.00158253
12.375, -0.00158557
12.376, -0.00158852
12.377, -0.00159152
12.378, -0.00159462
12.379, -0.00159768
12.38, -0.00160066
12.381, -0.00160368
12.382, -0.00160681
12.383, -0.00160989
12.384, -0.00161289
12.385, -0.00161593
12.386, -0.00161908
12.387, -0.00162219
12.388, -0.00162521
12.389, -0.00162827
