sim_time, my_robot/rail_cart_joint?0/velocity
7.05, -1.47595e-08
7.051, -3.29678e-08
7.052, -5.02948e-08
7.053, -3.22078e-08
7.054, -1.50083e-08
7.055, -3.32171e-08
7.056, -5.05445e-08
7.057, -3.2458e-08
7.058, -1.5259e-08
7.059, -3.34683e-08
7.06, -5.07962e-08
7.061, -3.27101e-08
7.062, -1.55116e-08
7.063, -3.37214e-08
7.064, -5.10498e-08
7.065, -3.29642e-08
7.066, -1.57661e-08
7.067, -3.39764e-08
7.068, -5.13053e-08
7.069, -3.32202e-08
7.07, -1.60226e-08
7.071, -3.42334e-08
7.072, -5.15628e-08
7.073, -3.34782e-08
7.074, -1.62811e-08
7.075, -3.44924e-08
7.076, -5.18222e-08
7.077, -3.37381e-08
7.078, -1.65416e-08
7.079, -3.47533e-08
7.08, -5.20837e-08
7.081, -3.40001e-08
7.082, -1.6804e-08
7.083, -3.50163e-08
7.084, -5.23471e-08
7.085, -3.4264e-08
7.086, -1.70685e-08
7.087, -3.52812e-08
7.088, -5.26126e-08
7.089, -3.453e-08
7.09, -1.73349e-08
7.091, -3.55482e-08
7.092, -5.28801e-08
7.093, -3.4798e-08
7.094, -1.76034e-08
7.095, -3.58172e-08
7.096, -5.31496e-08
7.097, -3.50681e-08
7.098, -1.7874e-08
7.099, -3.60883e-08
7.1, -5.34212e-08
7.101, -3.53402e-08
7.102, -1.81467e-08
7.103, -3.63615e-08
7.104, -5.36949e-08
7.105, -3.56144e-08
7.106, -1.84214e-08
7.107, -3.66367e-08
7.108, -5.39707e-08
7.109, -3.58907e-08
7.11, -1.86982e-08
7.111, -3.69141e-08
7.112, -5.42486e-08
7.113, -3.61691e-08
7.114, -1.89772e-08
7.115, -3.71936e-08
7.116, -5.45286e-08
7.117, -3.64497e-08
7.118, -1.92583e-08
7.119, -3.74752e-08
7.12, -5.48108e-08
7.121, -3.67324e-08
7.122, -1.95415e-08
7.123, -3.7759e-08
7.124, -5.50951e-08
7.125, -3.70172e-08
7.126, -1.98269e-08
7.127, -3.80449e-08
7.128, -5.53816e-08
7.129, -3.73043e-08
7.13, -2.01145e-08
7.131, -3.83331e-08
7.132, -5.56703e-08
7.133, -3.75935e-08
7.134, -2.04043e-08
7.135, -3.86234e-08
7.136, -5.59612e-08
7.137, -3.7885e-08
7.138, -2.06963e-08
7.139, -3.8916e-08
7.14, -5.62543e-08
7.141, -3.81787e-08
7.142, -2.09906e-08
7.143, -3.92108e-08
7.144, -5.65497e-08
7.145, -3.84746e-08
7.146, -2.12871e-08
7.147, -3.95079e-08
7.148, -5.68473e-08
7.149, -3.87728e-08
7.15, -2.15858e-08
7.151, -3.98072e-08
7.152, -5.71472e-08
7.153, -3.90733e-08
7.154, -2.18869e-08
7.155, -4.01088e-08
7.156, -5.74494e-08
7.157, -3.93761e-08
7.158, -2.21902e-08
7.159, -4.04128e-08
7.16, -5.7754e-08
7.161, -3.96812e-08
7.162, -2.24959e-08
7.163, -4.0719e-08
7.164, -5.80608e-08
7.165, -3.99886e-08
7.166, -2.2804e-08
7.167, -4.10277e-08
7.168, -5.837e-08
7.169, -4.02984e-08
7.17, -2.31143e-08
7.171, -4.13386e-08
7.172, -5.86816e-08
7.173, -4.06106e-08
7.174, -2.34271e-08
7.175, -4.1652e-08
7.176, -5.89955e-08
7.177, -4.09251e-08
7.178, -2.37423e-08
7.179, -4.19678e-08
7.18, -5.93119e-08
7.181, -4.12421e-08
7.182, -2.40598e-08
7.183, -4.22859e-08
7.184, -5.96307e-08
7.185, -4.15615e-08
7.186, -2.43798e-08
7.187, -4.26065e-08
7.188, -5.99519e-08
7.189, -4.18833e-08
7.19, -2.47023e-08
7.191, -4.29296e-08
7.192, -6.02756e-08
7.193, -4.22076e-08
7.194, -2.50272e-08
7.195, -4.32551e-08
7.196, -6.06017e-08
7.197, -4.25344e-08
7.198, -2.53546e-08
7.199, -4.35832e-08
7.2, -6.09304e-08
7.201, -4.28637e-08
7.202, -2.56845e-08
7.203, -4.39137e-08
7.204, -6.12616e-08
7.205, -4.31955e-08
7.206, -2.60169e-08
7.207, -4.42468e-08
7.208, -6.15953e-08
7.209, -4.35298e-08
7.21, -2.63519e-08
7.211, -4.45824e-08
7.212, -6.19315e-08
7.213, -4.38667e-08
7.214, -2.66895e-08
7.215, -4.49206e-08
7.216, -6.22704e-08
7.217, -4.42062e-08
7.218, -2.70296e-08
7.219, -4.52614e-08
7.22, -6.26118e-08
7.221, -4.45483e-08
7.222, -2.73723e-08
7.223, -4.56047e-08
7.224, -6.29558e-08
7.225, -4.4893e-08
7.226, -2.77177e-08
7.227, -4.59508e-08
7.228, -6.33025e-08
7.229, -4.52403e-08
7.23, -2.80657e-08
7.231, -4.62994e-08
7.232, -6.36518e-08
7.233, -4.55903e-08
7.234, -2.84163e-08
7.235, -4.66507e-08
7.236, -6.40038e-08
7.237, -4.5943e-08
7.238, -2.87697e-08
7.239, -4.70048e-08
7.24, -6.43585e-08
7.241, -4.62984e-08
7.242, -2.91257e-08
7.243, -4.73615e-08
7.244, -6.47159e-08
7.245, -4.66565e-08
7.246, -2.94845e-08
7.247, -4.7721e-08
7.248, -6.50761e-08
7.249, -4.70173e-08
7.25, -2.9846e-08
7.251, -4.80832e-08
7.252, -6.5439e-08
7.253, -4.73809e-08
7.254, -3.02103e-08
7.255, -4.84482e-08
7.256, -6.58047e-08
7.257, -4.77473e-08
7.258, -3.05774e-08
7.259, -4.88159e-08
7.26, -6.61732e-08
7.261, -4.81165e-08
7.262, -3.09473e-08
7.263, -4.91865e-08
7.264, -6.65445e-08
7.265, -4.84885e-08
7.266, -3.132e-08
7.267, -4.956e-08
7.268, -6.69186e-08
7.269, -4.88633e-08
7.27, -3.16956e-08
7.271, -4.99363e-08
7.272, -6.72956e-08
7.273, -4.92411e-08
7.274, -3.20741e-08
7.275, -5.03155e-08
7.276, -6.76755e-08
7.277, -4.96217e-08
7.278, -3.24554e-08
7.279, -5.06975e-08
7.28, -6.80583e-08
7.281, -5.00052e-08
7.282, -3.28397e-08
7.283, -5.10825e-08
7.284, -6.84441e-08
7.285, -5.03917e-08
7.286, -3.32269e-08
7.287, -5.14705e-08
7.288, -6.88328e-08
7.289, -5.07811e-08
7.29, -3.36171e-08
7.291, -5.18614e-08
7.292, -6.92244e-08
7.293, -5.11735e-08
7.294, -3.40102e-08
7.295, -5.22553e-08
7.296, -6.96191e-08
7.297, -5.1569e-08
7.298, -3.44064e-08
7.299, -5.26522e-08
7.3, -7.00168e-08
7.301, -5.19674e-08
7.302, -3.48056e-08
7.303, -5.30522e-08
7.304, -7.04175e-08
7.305, -5.23689e-08
7.306, -3.52079e-08
7.307, -5.34552e-08
7.308, -7.08213e-08
7.309, -5.27735e-08
7.31, -3.56132e-08
7.311, -5.38613e-08
7.312, -7.12282e-08
7.313, -5.31811e-08
7.314, -3.60216e-08
7.315, -5.42706e-08
7.316, -7.16382e-08
7.317, -5.35919e-08
7.318, -3.64332e-08
7.319, -5.46829e-08
7.32, -7.20513e-08
7.321, -5.40058e-08
7.322, -3.68479e-08
7.323, -5.50984e-08
7.324, -7.24676e-08
7.325, -5.44229e-08
7.326, -3.72658e-08
7.327, -5.55171e-08
7.328, -7.28871e-08
7.329, -5.48432e-08
7.33, -3.76869e-08
7.331, -5.5939e-08
7.332, -7.33098e-08
7.333, -5.52667e-08
7.334, -3.81112e-08
7.335, -5.63641e-08
7.336, -7.37358e-08
7.337, -5.56935e-08
7.338, -3.85388e-08
7.339, -5.67925e-08
7.34, -7.4165e-08
7.341, -5.61235e-08
7.342, -3.89696e-08
7.343, -5.72242e-08
7.344, -7.45974e-08
7.345, -5.65568e-08
7.346, -3.94038e-08
7.347, -5.76591e-08
7.348, -7.50332e-08
7.349, -5.69934e-08
7.35, -3.98412e-08
7.351, -5.80974e-08
7.352, -7.54724e-08
7.353, -5.74334e-08
7.354, -4.0282e-08
7.355, -5.85391e-08
7.356, -7.59149e-08
7.357, -5.78767e-08
7.358, -4.07262e-08
7.359, -5.89841e-08
7.36, -7.63607e-08
7.361, -5.83235e-08
7.362, -4.11738e-08
7.363, -5.94326e-08
7.364, -7.681e-08
7.365, -5.87736e-08
7.366, -4.16248e-08
7.367, -5.98844e-08
7.368, -7.72628e-08
7.369, -5.92272e-08
7.37, -4.20793e-08
7.371, -6.03398e-08
7.372, -7.7719e-08
7.373, -5.96843e-08
7.374, -4.25372e-08
7.375, -6.07986e-08
7.376, -7.81787e-08
7.377, -6.01449e-08
7.378, -4.29987e-08
7.379, -6.12609e-08
7.38, -7.86419e-08
7.381, -6.0609e-08
7.382, -4.34636e-08
7.383, -6.17268e-08
7.384, -7.91086e-08
7.385, -6.10766e-08
7.386, -4.39322e-08
7.387, -6.21962e-08
7.388, -7.9579e-08
7.389, -6.15478e-08
7.39, -4.44043e-08
7.391, -6.26692e-08
7.392, -8.00529e-08
7.393, -6.20227e-08
7.394, -4.488e-08
7.395, -6.31459e-08
7.396, -8.05304e-08
7.397, -6.25011e-08
7.398, -4.53594e-08
7.399, -6.36262e-08
7.4, -8.10117e-08
7.401, -6.29833e-08
7.402, -4.58425e-08
7.403, -6.41101e-08
7.404, -8.14965e-08
7.405, -6.34691e-08
7.406, -4.63292e-08
7.407, -6.45978e-08
7.408, -8.19852e-08
7.409, -6.39586e-08
7.41, -4.68197e-08
7.411, -6.50892e-08
7.412, -8.24775e-08
7.413, -6.44519e-08
7.414, -4.73139e-08
7.415, -6.55844e-08
7.416, -8.29736e-08
7.417, -6.4949e-08
7.418, -4.78119e-08
7.419, -6.60834e-08
7.42, -8.34735e-08
7.421, -6.54498e-08
7.422, -4.83138e-08
7.423, -6.65862e-08
7.424, -8.39773e-08
7.425, -6.59545e-08
7.426, -4.88194e-08
7.427, -6.70928e-08
7.428, -8.44849e-08
7.429, -6.64631e-08
7.43, -4.9329e-08
7.431, -6.76033e-08
7.432, -8.49964e-08
7.433, -6.69756e-08
7.434, -4.98424e-08
7.435, -6.81177e-08
7.436, -8.55118e-08
7.437, -6.7492e-08
7.438, -5.03598e-08
7.439, -6.86361e-08
7.44, -8.60311e-08
7.441, -6.80123e-08
7.442, -5.08811e-08
7.443, -6.91584e-08
7.444, -8.65544e-08
7.445, -6.85366e-08
7.446, -5.14064e-08
7.447, -6.96847e-08
7.448, -8.70818e-08
7.449, -6.90649e-08
7.45, -5.19358e-08
7.451, -7.02151e-08
7.452, -8.76131e-08
7.453, -6.95973e-08
7.454, -5.24692e-08
7.455, -7.07495e-08
7.456, -8.81486e-08
7.457, -7.01338e-08
7.458, -5.30066e-08
7.459, -7.1288e-08
7.46, -8.86881e-08
7.461, -7.06743e-08
7.462, -5.35482e-08
7.463, -7.18306e-08
7.464, -8.92317e-08
7.465, -7.1219e-08
7.466, -5.4094e-08
7.467, -7.23774e-08
7.468, -8.97796e-08
7.469, -7.17679e-08
7.47, -5.46439e-08
7.471, -7.29284e-08
7.472, -9.03316e-08
7.473, -7.2321e-08
7.474, -5.5198e-08
7.475, -7.34835e-08
7.476, -9.08878e-08
7.477, -7.28783e-08
7.478, -5.57564e-08
7.479, -7.4043e-08
7.48, -9.14483e-08
7.481, -7.34399e-08
7.482, -5.6319e-08
7.483, -7.46067e-08
7.484, -9.20131e-08
7.485, -7.40057e-08
7.486, -5.6886e-08
7.487, -7.51747e-08
7.488, -9.25822e-08
7.489, -7.45759e-08
7.49, -5.74573e-08
7.491, -7.57471e-08
7.492, -9.31557e-08
7.493, -7.51505e-08
7.494, -5.80329e-08
7.495, -7.63239e-08
7.496, -9.37336e-08
7.497, -7.57295e-08
7.498, -5.8613e-08
7.499, -7.6905e-08
7.5, -9.43159e-08
7.501, -7.63129e-08
7.502, -5.91975e-08
7.503, -7.74907e-08
7.504, -9.49026e-08
7.505, -7.69007e-08
7.506, -5.97865e-08
7.507, -7.80808e-08
7.508, -9.54938e-08
7.509, -7.74931e-08
7.51, -6.038e-08
7.511, -7.86754e-08
7.512, -9.60896e-08
7.513, -7.809e-08
7.514, -6.0978e-08
7.515, -7.92746e-08
7.516, -9.66899e-08
7.517, -7.86914e-08
7.518, -6.15806e-08
7.519, -7.98783e-08
7.52, -9.72948e-08
7.521, -7.92975e-08
7.522, -6.21879e-08
7.523, -8.04867e-08
7.524, -9.79044e-08
7.525, -7.99082e-08
7.526, -6.27997e-08
7.527, -8.10998e-08
7.528, -9.85186e-08
7.529, -8.05236e-08
7.53, -6.34163e-08
7.531, -8.17175e-08
7.532, -9.91375e-08
7.533, -8.11437e-08
7.534, -6.40376e-08
7.535, -8.234e-08
7.536, -9.97612e-08
7.537, -8.17685e-08
7.538, -6.46636e-08
7.539, -8.29672e-08
7.54, -1.0039e-07
7.541, -8.23982e-08
7.542, -6.52944e-08
7.543, -8.35992e-08
7.544, -1.01023e-07
7.545, -8.30326e-08
7.546, -6.59301e-08
7.547, -8.42361e-08
7.548, -1.01661e-07
7.549, -8.36719e-08
7.55, -6.65706e-08
7.551, -8.48778e-08
7.552, -1.02304e-07
7.553, -8.43161e-08
7.554, -6.7216e-08
7.555, -8.55245e-08
7.556, -1.02952e-07
7.557, -8.49652e-08
7.558, -6.78664e-08
7.559, -8.61761e-08
7.56, -1.03605e-07
7.561, -8.56193e-08
7.562, -6.85218e-08
7.563, -8.68327e-08
7.564, -1.04262e-07
7.565, -8.62784e-08
7.566, -6.91821e-08
7.567, -8.74943e-08
7.568, -1.04925e-07
7.569, -8.69426e-08
7.57, -6.98475e-08
7.571, -8.8161e-08
7.572, -1.05593e-07
7.573, -8.76118e-08
7.574, -7.0518e-08
7.575, -8.88328e-08
7.576, -1.06266e-07
7.577, -8.82862e-08
7.578, -7.11937e-08
7.579, -8.95097e-08
7.58, -1.06945e-07
7.581, -8.89657e-08
7.582, -7.18745e-08
7.583, -9.01919e-08
7.584, -1.07628e-07
7.585, -8.96504e-08
7.586, -7.25605e-08
7.587, -9.08792e-08
7.588, -1.08317e-07
7.589, -9.03404e-08
7.59, -7.32518e-08
7.591, -9.15718e-08
7.592, -1.09011e-07
7.593, -9.10356e-08
7.594, -7.39484e-08
7.595, -9.22697e-08
7.596, -1.0971e-07
7.597, -9.17362e-08
7.598, -7.46503e-08
7.599, -9.29729e-08
7.6, -1.10414e-07
7.601, -9.24421e-08
7.602, -7.53576e-08
7.603, -9.36815e-08
7.604, -1.11124e-07
7.605, -9.31535e-08
7.606, -7.60702e-08
7.607, -9.43956e-08
7.608, -1.1184e-07
7.609, -9.38702e-08
7.61, -7.67884e-08
7.611, -9.51151e-08
7.612, -1.12561e-07
7.613, -9.45925e-08
7.614, -7.7512e-08
7.615, -9.58401e-08
7.616, -1.13287e-07
7.617, -9.53203e-08
7.618, -7.82412e-08
7.619, -9.65707e-08
7.62, -1.14019e-07
7.621, -9.60537e-08
7.622, -7.8976e-08
7.623, -9.73069e-08
7.624, -1.14757e-07
7.625, -9.67926e-08
7.626, -7.97164e-08
7.627, -9.80487e-08
7.628, -1.155e-07
7.629, -9.75373e-08
7.63, -8.04624e-08
7.631, -9.87962e-08
7.632, -1.16249e-07
7.633, -9.82876e-08
7.634, -8.12142e-08
7.635, -9.95494e-08
7.636, -1.17003e-07
7.637, -9.90437e-08
7.638, -8.19717e-08
7.639, -1.00308e-07
7.64, -1.17764e-07
7.641, -9.98056e-08
7.642, -8.27351e-08
7.643, -1.01073e-07
7.644, -1.1853e-07
7.645, -1.00573e-07
7.646, -8.35042e-08
7.647, -1.01844e-07
7.648, -1.19302e-07
7.649, -1.01347e-07
7.65, -8.42793e-08
7.651, -1.0262e-07
7.652, -1.2008e-07
7.653, -1.02126e-07
7.654, -8.50603e-08
7.655, -1.03403e-07
7.656, -1.20864e-07
7.657, -1.02912e-07
7.658, -8.58472e-08
7.659, -1.04191e-07
7.66, -1.21654e-07
7.661, -1.03703e-07
7.662, -8.66402e-08
7.663, -1.04986e-07
7.664, -1.2245e-07
7.665, -1.04501e-07
7.666, -8.74393e-08
7.667, -1.05786e-07
7.668, -1.23252e-07
7.669, -1.05304e-07
7.67, -8.82444e-08
7.671, -1.06593e-07
7.672, -1.24061e-07
7.673, -1.06114e-07
7.674, -8.90558e-08
7.675, -1.07406e-07
7.676, -1.24875e-07
7.677, -1.0693e-07
7.678, -8.98733e-08
7.679, -1.08225e-07
7.68, -1.25696e-07
7.681, -1.07752e-07
7.682, -9.06971e-08
7.683, -1.0905e-07
7.684, -1.26523e-07
7.685, -1.08581e-07
7.686, -9.15273e-08
7.687, -1.09882e-07
7.688, -1.27356e-07
7.689, -1.09416e-07
7.69, -9.23637e-08
7.691, -1.1072e-07
7.692, -1.28196e-07
7.693, -1.10257e-07
7.694, -9.32066e-08
7.695, -1.11565e-07
7.696, -1.29042e-07
7.697, -1.11105e-07
7.698, -9.40559e-08
7.699, -1.12416e-07
7.7, -1.29894e-07
7.701, -1.11959e-07
7.702, -9.49118e-08
7.703, -1.13273e-07
7.704, -1.30753e-07
7.705, -1.1282e-07
7.706, -9.57741e-08
7.707, -1.14137e-07
7.708, -1.31619e-07
7.709, -1.13687e-07
7.71, -9.66431e-08
7.711, -1.15008e-07
7.712, -1.32491e-07
7.713, -1.14561e-07
7.714, -9.75188e-08
7.715, -1.15885e-07
7.716, -1.3337e-07
7.717, -1.15442e-07
7.718, -9.84011e-08
7.719, -1.16769e-07
7.72, -1.34256e-07
7.721, -1.16329e-07
7.722, -9.92902e-08
7.723, -1.1766e-07
7.724, -1.35148e-07
7.725, -1.17223e-07
7.726, -1.00186e-07
7.727, -1.18557e-07
7.728, -1.36048e-07
7.729, -1.18124e-07
7.73, -1.01089e-07
7.731, -1.19462e-07
7.732, -1.36954e-07
7.733, -1.19032e-07
7.734, -1.01998e-07
7.735, -1.20373e-07
7.736, -1.37867e-07
7.737, -1.19947e-07
7.738, -1.02915e-07
7.739, -1.21292e-07
7.74, -1.38787e-07
7.741, -1.20869e-07
7.742, -1.03839e-07
7.743, -1.22217e-07
7.744, -1.39714e-07
7.745, -1.21798e-07
7.746, -1.04769e-07
7.747, -1.2315e-07
7.748, -1.40649e-07
7.749, -1.22734e-07
7.75, -1.05707e-07
7.751, -1.24089e-07
7.752, -1.4159e-07
7.753, -1.23677e-07
7.754, -1.06652e-07
7.755, -1.25036e-07
7.756, -1.42539e-07
7.757, -1.24628e-07
7.758, -1.07605e-07
7.759, -1.2599e-07
7.76, -1.43495e-07
7.761, -1.25585e-07
7.762, -1.08564e-07
7.763, -1.26951e-07
7.764, -1.44458e-07
7.765, -1.2655e-07
7.766, -1.09531e-07
7.767, -1.2792e-07
7.768, -1.45428e-07
7.769, -1.27523e-07
7.77, -1.10505e-07
7.771, -1.28896e-07
7.772, -1.46406e-07
7.773, -1.28503e-07
7.774, -1.11487e-07
7.775, -1.2988e-07
7.776, -1.47392e-07
7.777, -1.2949e-07
7.778, -1.12476e-07
7.779, -1.30871e-07
7.78, -1.48385e-07
7.781, -1.30485e-07
7.782, -1.13473e-07
7.783, -1.3187e-07
7.784, -1.49386e-07
7.785, -1.31488e-07
7.786, -1.14478e-07
7.787, -1.32876e-07
7.788, -1.50394e-07
7.789, -1.32498e-07
7.79, -1.1549e-07
7.791, -1.3389e-07
7.792, -1.5141e-07
7.793, -1.33516e-07
7.794, -1.1651e-07
7.795, -1.34912e-07
7.796, -1.52434e-07
7.797, -1.34542e-07
7.798, -1.17537e-07
7.799, -1.35942e-07
7.8, -1.53465e-07
7.801, -1.35575e-07
7.802, -1.18573e-07
7.803, -1.36979e-07
7.804, -1.54505e-07
7.805, -1.36617e-07
7.806, -1.19616e-07
7.807, -1.38025e-07
7.808, -1.55552e-07
7.809, -1.37666e-07
7.81, -1.20668e-07
7.811, -1.39078e-07
7.812, -1.56608e-07
7.813, -1.38724e-07
7.814, -1.21728e-07
7.815, -1.4014e-07
7.816, -1.57671e-07
7.817, -1.39789e-07
7.818, -1.22795e-07
7.819, -1.4121e-07
7.82, -1.58743e-07
7.821, -1.40863e-07
7.822, -1.23871e-07
7.823, -1.42288e-07
7.824, -1.59823e-07
7.825, -1.41945e-07
7.826, -1.24955e-07
7.827, -1.43374e-07
7.828, -1.60911e-07
7.829, -1.43035e-07
7.83, -1.26047e-07
7.831, -1.44468e-07
7.832, -1.62008e-07
7.833, -1.44134e-07
7.834, -1.27148e-07
7.835, -1.45571e-07
7.836, -1.63113e-07
7.837, -1.45241e-07
7.838, -1.28257e-07
7.839, -1.46682e-07
7.84, -1.64226e-07
7.841, -1.46357e-07
7.842, -1.29375e-07
7.843, -1.47802e-07
7.844, -1.65348e-07
7.845, -1.47481e-07
7.846, -1.30501e-07
7.847, -1.4893e-07
7.848, -1.66479e-07
7.849, -1.48613e-07
7.85, -1.31636e-07
7.851, -1.50067e-07
7.852, -1.67618e-07
7.853, -1.49755e-07
7.854, -1.32779e-07
7.855, -1.51213e-07
7.856, -1.68766e-07
7.857, -1.50905e-07
7.858, -1.33932e-07
7.859, -1.52367e-07
7.86, -1.69922e-07
7.861, -1.52064e-07
7.862, -1.35093e-07
7.863, -1.53531e-07
7.864, -1.71088e-07
7.865, -1.53231e-07
7.866, -1.36263e-07
7.867, -1.54703e-07
7.868, -1.72262e-07
7.869, -1.54408e-07
7.87, -1.37442e-07
7.871, -1.55884e-07
7.872, -1.73446e-07
7.873, -1.55594e-07
7.874, -1.3863e-07
7.875, -1.57074e-07
7.876, -1.74638e-07
7.877, -1.56788e-07
7.878, -1.39827e-07
7.879, -1.58274e-07
7.88, -1.7584e-07
7.881, -1.57992e-07
7.882, -1.41033e-07
7.883, -1.59482e-07
7.884, -1.77051e-07
7.885, -1.59205e-07
7.886, -1.42248e-07
7.887, -1.607e-07
7.888, -1.78271e-07
7.889, -1.60428e-07
7.89, -1.43473e-07
7.891, -1.61927e-07
7.892, -1.795e-07
7.893, -1.6166e-07
7.894, -1.44707e-07
7.895, -1.63163e-07
7.896, -1.80739e-07
7.897, -1.62901e-07
7.898, -1.45951e-07
7.899, -1.64409e-07
7.9, -1.81987e-07
7.901, -1.64151e-07
7.902, -1.47204e-07
7.903, -1.65665e-07
7.904, -1.83245e-07
7.905, -1.65412e-07
7.906, -1.48466e-07
7.907, -1.6693e-07
7.908, -1.84513e-07
7.909, -1.66682e-07
7.91, -1.49739e-07
7.911, -1.68205e-07
7.912, -1.8579e-07
7.913, -1.67961e-07
7.914, -1.51021e-07
7.915, -1.69489e-07
7.916, -1.87077e-07
7.917, -1.69251e-07
7.918, -1.52313e-07
7.919, -1.70784e-07
7.92, -1.88374e-07
7.921, -1.7055e-07
7.922, -1.53615e-07
7.923, -1.72088e-07
7.924, -1.8968e-07
7.925, -1.71859e-07
7.926, -1.54926e-07
7.927, -1.73402e-07
7.928, -1.90997e-07
7.929, -1.73179e-07
7.93, -1.56248e-07
7.931, -1.74726e-07
7.932, -1.92324e-07
7.933, -1.74508e-07
7.934, -1.5758e-07
7.935, -1.76061e-07
7.936, -1.93661e-07
7.937, -1.75847e-07
7.938, -1.58922e-07
7.939, -1.77406e-07
7.94, -1.95008e-07
7.941, -1.77197e-07
7.942, -1.60274e-07
7.943, -1.7876e-07
7.944, -1.96366e-07
7.945, -1.78557e-07
7.946, -1.61637e-07
7.947, -1.80126e-07
7.948, -1.97734e-07
7.949, -1.79928e-07
7.95, -1.6301e-07
7.951, -1.81502e-07
7.952, -1.99112e-07
7.953, -1.81309e-07
7.954, -1.64394e-07
7.955, -1.82888e-07
7.956, -2.00501e-07
7.957, -1.82701e-07
7.958, -1.65788e-07
7.959, -1.84285e-07
7.96, -2.01901e-07
7.961, -1.84103e-07
7.962, -1.67193e-07
7.963, -1.85692e-07
7.964, -2.03311e-07
7.965, -1.85516e-07
7.966, -1.68609e-07
7.967, -1.87111e-07
7.968, -2.04732e-07
7.969, -1.8694e-07
7.97, -1.70035e-07
7.971, -1.8854e-07
7.972, -2.06164e-07
7.973, -1.88374e-07
7.974, -1.71473e-07
7.975, -1.8998e-07
7.976, -2.07607e-07
7.977, -1.8982e-07
7.978, -1.72921e-07
7.979, -1.91431e-07
7.98, -2.09061e-07
7.981, -1.91277e-07
7.982, -1.74381e-07
7.983, -1.92894e-07
7.984, -2.10526e-07
7.985, -1.92745e-07
7.986, -1.75852e-07
7.987, -1.94367e-07
7.988, -2.12002e-07
7.989, -1.94224e-07
7.99, -1.77334e-07
7.991, -1.95852e-07
7.992, -2.1349e-07
7.993, -1.95714e-07
7.994, -1.78827e-07
7.995, -1.97348e-07
7.996, -2.14989e-07
7.997, -1.97216e-07
7.998, -1.80332e-07
7.999, -1.98856e-07
8, -2.16499e-07
8.001, -1.9873e-07
8.002, -1.81848e-07
8.003, -2.00375e-07
8.004, -2.18022e-07
8.005, -2.00255e-07
8.006, -1.83376e-07
8.007, -2.01906e-07
8.008, -2.19555e-07
8.009, -2.01791e-07
8.01, -1.84915e-07
8.011, -2.03448e-07
8.012, -2.21101e-07
8.013, -2.0334e-07
8.014, -1.86467e-07
8.015, -2.05003e-07
8.016, -2.22658e-07
8.017, -2.049e-07
8.018, -1.8803e-07
8.019, -2.06569e-07
8.02, -2.24227e-07
8.021, -2.06472e-07
8.022, -1.89605e-07
8.023, -2.08147e-07
8.024, -2.25808e-07
8.025, -2.08056e-07
8.026, -1.91192e-07
8.027, -2.09737e-07
8.028, -2.27402e-07
8.029, -2.09653e-07
8.03, -1.92792e-07
8.031, -2.1134e-07
8.032, -2.29007e-07
8.033, -2.11261e-07
8.034, -1.94403e-07
8.035, -2.12955e-07
8.036, -2.30625e-07
8.037, -2.12882e-07
8.038, -1.96027e-07
8.039, -2.14582e-07
8.04, -2.32255e-07
8.041, -2.14515e-07
8.042, -1.97664e-07
8.043, -2.16221e-07
8.044, -2.33898e-07
8.045, -2.16161e-07
8.046, -1.99313e-07
8.047, -2.17873e-07
8.048, -2.35553e-07
8.049, -2.1782e-07
8.05, -2.00974e-07
8.051, -2.19538e-07
8.052, -2.37221e-07
8.053, -2.19491e-07
8.054, -2.02649e-07
8.055, -2.21215e-07
8.056, -2.38902e-07
8.057, -2.21175e-07
8.058, -2.04336e-07
8.059, -2.22906e-07
8.06, -2.40595e-07
8.061, -2.22871e-07
8.062, -2.06036e-07
8.063, -2.24609e-07
8.064, -2.42302e-07
8.065, -2.24581e-07
8.066, -2.07749e-07
8.067, -2.26325e-07
8.068, -2.44021e-07
8.069, -2.26304e-07
8.07, -2.09475e-07
8.071, -2.28055e-07
8.072, -2.45754e-07
8.073, -2.2804e-07
8.074, -2.11214e-07
8.075, -2.29797e-07
8.076, -2.475e-07
8.077, -2.29789e-07
8.078, -2.12967e-07
8.079, -2.31553e-07
8.08, -2.49259e-07
8.081, -2.31552e-07
8.082, -2.14733e-07
8.083, -2.33323e-07
8.084, -2.51032e-07
8.085, -2.33328e-07
8.086, -2.16513e-07
8.087, -2.35106e-07
8.088, -2.52819e-07
8.089, -2.35118e-07
8.09, -2.18306e-07
8.091, -2.36903e-07
8.092, -2.54619e-07
8.093, -2.36922e-07
8.094, -2.20113e-07
8.095, -2.38713e-07
8.096, -2.56433e-07
8.097, -2.38739e-07
8.098, -2.21934e-07
8.099, -2.40537e-07
8.1, -2.5826e-07
8.101, -2.4057e-07
8.102, -2.23768e-07
8.103, -2.42375e-07
8.104, -2.60102e-07
8.105, -2.42415e-07
8.106, -2.25617e-07
8.107, -2.44228e-07
8.108, -2.61958e-07
8.109, -2.44275e-07
8.11, -2.2748e-07
8.111, -2.46094e-07
8.112, -2.63828e-07
8.113, -2.46148e-07
8.114, -2.29357e-07
8.115, -2.47975e-07
8.116, -2.65712e-07
8.117, -2.48036e-07
8.118, -2.31249e-07
8.119, -2.4987e-07
8.12, -2.67611e-07
8.121, -2.49939e-07
8.122, -2.33155e-07
8.123, -2.5178e-07
8.124, -2.69524e-07
8.125, -2.51856e-07
