sim_time, my_robot/cart?world_pose/position/x
9.092, 1.5
9.093, 1.5
9.094, 1.5
9.095, 1.5
9.096, 1.5
9.097, 1.5
9.098, 1.5
9.099, 1.5
9.1, 1.5
9.101, 1.5
9.102, 1.5
9.103, 1.5
9.104, 1.5
9.105, 1.5
9.106, 1.5
9.107, 1.5
9.108, 1.5
9.109, 1.5
9.11, 1.5
9.111, 1.5
9.112, 1.5
9.113, 1.5
9.114, 1.5
9.115, 1.5
9.116, 1.5
9.117, 1.5
9.118, 1.5
9.119, 1.5
9.12, 1.5
9.121, 1.5
9.122, 1.5
9.123, 1.5
9.124, 1.5
9.125, 1.5
9.126, 1.5
9.127, 1.5
9.128, 1.5
9.129, 1.5
9.13, 1.5
9.131, 1.5
9.132, 1.5
9.133, 1.5
9.134, 1.5
9.135, 1.5
9.136, 1.5
9.137, 1.5
9.138, 1.5
9.139, 1.5
9.14, 1.5
9.141, 1.5
9.142, 1.5
9.143, 1.5
9.144, 1.5
9.145, 1.5
9.146, 1.5
9.147, 1.5
9.148, 1.5
9.149, 1.5
9.15, 1.5
9.151, 1.5
9.152, 1.5
9.153, 1.5
9.154, 1.5
9.155, 1.5
9.156, 1.5
9.157, 1.5
9.158, 1.5
9.159, 1.5
9.16, 1.5
9.161, 1.5
9.162, 1.5
9.163, 1.5
9.164, 1.5
9.165, 1.5
9.166, 1.5
9.167, 1.5
9.168, 1.5
9.169, 1.5
9.17, 1.5
9.171, 1.5
9.172, 1.5
9.173, 1.5
9.174, 1.5
9.175, 1.5
9.176, 1.5
9.177, 1.5
9.178, 1.5
9.179, 1.5
9.18, 1.5
9.181, 1.5
9.182, 1.5
9.183, 1.5
9.184, 1.5
9.185, 1.5
9.186, 1.5
9.187, 1.5
9.188, 1.5
9.189, 1.5
9.19, 1.5
9.191, 1.5
9.192, 1.5
9.193, 1.5
9.194, 1.5
9.195, 1.5
9.196, 1.5
9.197, 1.5
9.198, 1.5
9.199, 1.5
9.2, 1.5
9.201, 1.5
9.202, 1.5
9.203, 1.5
9.204, 1.5
9.205, 1.5
9.206, 1.5
9.207, 1.5
9.208, 1.5
9.209, 1.5
9.21, 1.5
9.211, 1.5
9.212, 1.5
9.213, 1.5
9.214, 1.5
9.215, 1.5
9.216, 1.5
9.217, 1.5
9.218, 1.5
9.219, 1.5
9.22, 1.5
9.221, 1.5
9.222, 1.5
9.223, 1.5
9.224, 1.5
9.225, 1.5
9.226, 1.5
9.227, 1.5
9.228, 1.5
9.229, 1.5
9.23, 1.5
9.231, 1.5
9.232, 1.5
9.233, 1.5
9.234, 1.5
9.235, 1.5
9.236, 1.5
9.237, 1.5
9.238, 1.5
9.239, 1.5
9.24, 1.5
9.241, 1.5
9.242, 1.5
9.243, 1.5
9.244, 1.5
9.245, 1.5
9.246, 1.5
9.247, 1.5
9.248, 1.5
9.249, 1.5
9.25, 1.5
9.251, 1.5
9.252, 1.5
9.253, 1.5
9.254, 1.5
9.255, 1.5
9.256, 1.5
9.257, 1.5
9.258, 1.5
9.259, 1.5
9.26, 1.5
9.261, 1.5
9.262, 1.5
9.263, 1.5
9.264, 1.5
9.265, 1.5
9.266, 1.5
9.267, 1.5
9.268, 1.5
9.269, 1.5
9.27, 1.5
9.271, 1.5
9.272, 1.5
9.273, 1.5
9.274, 1.5
9.275, 1.5
9.276, 1.5
9.277, 1.5
9.278, 1.5
9.279, 1.5
9.28, 1.5
9.281, 1.5
9.282, 1.5
9.283, 1.5
9.284, 1.5
9.285, 1.5
9.286, 1.5
9.287, 1.5
9.288, 1.5
9.289, 1.5
9.29, 1.5
9.291, 1.5
9.292, 1.5
9.293, 1.5
9.294, 1.5
9.295, 1.5
9.296, 1.5
9.297, 1.5
9.298, 1.5
9.299, 1.5
9.3, 1.5
9.301, 1.5
9.302, 1.5
9.303, 1.5
9.304, 1.5
9.305, 1.5
9.306, 1.5
9.307, 1.5
9.308, 1.5
9.309, 1.5
9.31, 1.5
9.311, 1.5
9.312, 1.5
9.313, 1.5
9.314, 1.5
9.315, 1.5
9.316, 1.5
9.317, 1.5
9.318, 1.5
9.319, 1.5
9.32, 1.5
9.321, 1.5
9.322, 1.5
9.323, 1.5
9.324, 1.5
9.325, 1.5
9.326, 1.5
9.327, 1.5
9.328, 1.5
9.329, 1.5
9.33, 1.5
9.331, 1.5
9.332, 1.5
9.333, 1.5
9.334, 1.5
9.335, 1.5
9.336, 1.5
9.337, 1.5
9.338, 1.5
9.339, 1.5
9.34, 1.5
9.341, 1.5
9.342, 1.5
9.343, 1.5
9.344, 1.5
9.345, 1.5
9.346, 1.5
9.347, 1.5
9.348, 1.5
9.349, 1.5
9.35, 1.5
9.351, 1.5
9.352, 1.5
9.353, 1.5
9.354, 1.5
9.355, 1.5
9.356, 1.5
9.357, 1.5
9.358, 1.5
9.359, 1.5
9.36, 1.5
9.361, 1.5
9.362, 1.5
9.363, 1.5
9.364, 1.5
9.365, 1.5
9.366, 1.5
9.367, 1.5
9.368, 1.5
9.369, 1.5
9.37, 1.5
9.371, 1.5
9.372, 1.5
9.373, 1.5
9.374, 1.5
9.375, 1.5
9.376, 1.5
9.377, 1.5
9.378, 1.5
9.379, 1.5
9.38, 1.5
9.381, 1.5
9.382, 1.5
9.383, 1.5
9.384, 1.5
9.385, 1.5
9.386, 1.5
9.387, 1.5
9.388, 1.5
9.389, 1.5
9.39, 1.5
9.391, 1.5
9.392, 1.5
9.393, 1.5
9.394, 1.5
9.395, 1.5
9.396, 1.5
9.397, 1.5
9.398, 1.5
9.399, 1.5
9.4, 1.5
9.401, 1.5
9.402, 1.5
9.403, 1.5
9.404, 1.5
9.405, 1.5
9.406, 1.5
9.407, 1.5
9.408, 1.5
9.409, 1.5
9.41, 1.5
9.411, 1.5
9.412, 1.5
9.413, 1.5
9.414, 1.5
9.415, 1.5
9.416, 1.5
9.417, 1.5
9.418, 1.5
9.419, 1.5
9.42, 1.5
9.421, 1.5
9.422, 1.5
9.423, 1.5
9.424, 1.5
9.425, 1.5
9.426, 1.5
9.427, 1.5
9.428, 1.5
9.429, 1.5
9.43, 1.5
9.431, 1.5
9.432, 1.5
9.433, 1.5
9.434, 1.5
9.435, 1.5
9.436, 1.5
9.437, 1.5
9.438, 1.5
9.439, 1.5
9.44, 1.5
9.441, 1.5
9.442, 1.5
9.443, 1.5
9.444, 1.5
9.445, 1.5
9.446, 1.5
9.447, 1.5
9.448, 1.5
9.449, 1.5
9.45, 1.5
9.451, 1.5
9.452, 1.5
9.453, 1.5
9.454, 1.5
9.455, 1.5
9.456, 1.5
9.457, 1.5
9.458, 1.5
9.459, 1.5
9.46, 1.5
9.461, 1.5
9.462, 1.5
9.463, 1.5
9.464, 1.5
9.465, 1.5
9.466, 1.5
9.467, 1.5
9.468, 1.5
9.469, 1.5
9.47, 1.5
9.471, 1.5
9.472, 1.5
9.473, 1.5
9.474, 1.5
9.475, 1.5
9.476, 1.5
9.477, 1.5
9.478, 1.5
9.479, 1.5
9.48, 1.5
9.481, 1.5
9.482, 1.5
9.483, 1.5
9.484, 1.5
9.485, 1.5
9.486, 1.5
9.487, 1.5
9.488, 1.5
9.489, 1.5
9.49, 1.5
9.491, 1.5
9.492, 1.5
9.493, 1.5
9.494, 1.5
9.495, 1.5
9.496, 1.5
9.497, 1.5
9.498, 1.5
9.499, 1.5
9.5, 1.5
9.501, 1.5
9.502, 1.5
9.503, 1.5
9.504, 1.5
9.505, 1.5
9.506, 1.5
9.507, 1.5
9.508, 1.5
9.509, 1.5
9.51, 1.5
9.511, 1.5
9.512, 1.5
9.513, 1.5
9.514, 1.5
9.515, 1.5
9.516, 1.5
9.517, 1.5
9.518, 1.5
9.519, 1.5
9.52, 1.5
9.521, 1.5
9.522, 1.5
9.523, 1.5
9.524, 1.5
9.525, 1.5
9.526, 1.5
9.527, 1.5
9.528, 1.5
9.529, 1.5
9.53, 1.5
9.531, 1.5
9.532, 1.5
9.533, 1.5
9.534, 1.5
9.535, 1.5
9.536, 1.5
9.537, 1.5
9.538, 1.5
9.539, 1.5
9.54, 1.5
9.541, 1.5
9.542, 1.5
9.543, 1.5
9.544, 1.5
9.545, 1.5
9.546, 1.5
9.547, 1.5
9.548, 1.5
9.549, 1.5
9.55, 1.5
9.551, 1.5
9.552, 1.5
9.553, 1.5
9.554, 1.5
9.555, 1.5
9.556, 1.5
9.557, 1.5
9.558, 1.5
9.559, 1.5
9.56, 1.5
9.561, 1.5
9.562, 1.5
9.563, 1.5
9.564, 1.5
9.565, 1.5
9.566, 1.5
9.567, 1.5
9.568, 1.5
9.569, 1.5
9.57, 1.5
9.571, 1.5
9.572, 1.5
9.573, 1.5
9.574, 1.5
9.575, 1.5
9.576, 1.5
9.577, 1.5
9.578, 1.5
9.579, 1.5
9.58, 1.5
9.581, 1.5
9.582, 1.5
9.583, 1.5
9.584, 1.5
9.585, 1.5
9.586, 1.5
9.587, 1.5
9.588, 1.5
9.589, 1.5
9.59, 1.5
9.591, 1.5
9.592, 1.5
9.593, 1.5
9.594, 1.5
9.595, 1.5
9.596, 1.5
9.597, 1.5
9.598, 1.5
9.599, 1.5
9.6, 1.5
9.601, 1.5
9.602, 1.5
9.603, 1.5
9.604, 1.5
9.605, 1.5
9.606, 1.5
9.607, 1.5
9.608, 1.5
9.609, 1.5
9.61, 1.5
9.611, 1.5
9.612, 1.5
9.613, 1.5
9.614, 1.5
9.615, 1.5
9.616, 1.5
9.617, 1.5
9.618, 1.5
9.619, 1.5
9.62, 1.5
9.621, 1.5
9.622, 1.5
9.623, 1.5
9.624, 1.5
9.625, 1.5
9.626, 1.5
9.627, 1.5
9.628, 1.5
9.629, 1.5
9.63, 1.5
9.631, 1.5
9.632, 1.5
9.633, 1.5
9.634, 1.5
9.635, 1.5
9.636, 1.5
9.637, 1.5
9.638, 1.5
9.639, 1.5
9.64, 1.5
9.641, 1.5
9.642, 1.5
9.643, 1.5
9.644, 1.5
9.645, 1.5
9.646, 1.5
9.647, 1.5
9.648, 1.5
9.649, 1.5
9.65, 1.5
9.651, 1.5
9.652, 1.5
9.653, 1.5
9.654, 1.5
9.655, 1.5
9.656, 1.5
9.657, 1.5
9.658, 1.5
9.659, 1.5
9.66, 1.5
9.661, 1.5
9.662, 1.5
9.663, 1.5
9.664, 1.5
9.665, 1.5
9.666, 1.5
9.667, 1.5
9.668, 1.5
9.669, 1.5
9.67, 1.5
9.671, 1.5
9.672, 1.5
9.673, 1.5
9.674, 1.5
9.675, 1.5
9.676, 1.5
9.677, 1.5
9.678, 1.5
9.679, 1.5
9.68, 1.5
9.681, 1.5
9.682, 1.5
9.683, 1.5
9.684, 1.5
9.685, 1.5
9.686, 1.5
9.687, 1.5
9.688, 1.5
9.689, 1.5
9.69, 1.5
9.691, 1.5
9.692, 1.5
9.693, 1.5
9.694, 1.5
9.695, 1.5
9.696, 1.5
9.697, 1.5
9.698, 1.5
9.699, 1.5
9.7, 1.5
9.701, 1.5
9.702, 1.5
9.703, 1.5
9.704, 1.5
9.705, 1.5
9.706, 1.5
9.707, 1.5
9.708, 1.5
9.709, 1.5
9.71, 1.5
9.711, 1.5
9.712, 1.5
9.713, 1.5
9.714, 1.5
9.715, 1.5
9.716, 1.5
9.717, 1.5
9.718, 1.5
9.719, 1.5
9.72, 1.5
9.721, 1.5
9.722, 1.5
9.723, 1.5
9.724, 1.5
9.725, 1.5
9.726, 1.5
9.727, 1.5
9.728, 1.5
9.729, 1.5
9.73, 1.5
9.731, 1.5
9.732, 1.5
9.733, 1.5
9.734, 1.5
9.735, 1.5
9.736, 1.5
9.737, 1.5
9.738, 1.5
9.739, 1.5
9.74, 1.5
9.741, 1.5
9.742, 1.5
9.743, 1.5
9.744, 1.5
9.745, 1.5
9.746, 1.5
9.747, 1.5
9.748, 1.5
9.749, 1.5
9.75, 1.5
9.751, 1.5
9.752, 1.5
9.753, 1.5
9.754, 1.5
9.755, 1.5
9.756, 1.5
9.757, 1.5
9.758, 1.5
9.759, 1.5
9.76, 1.5
9.761, 1.5
9.762, 1.5
9.763, 1.5
9.764, 1.5
9.765, 1.5
9.766, 1.5
9.767, 1.5
9.768, 1.5
9.769, 1.5
9.77, 1.5
9.771, 1.5
9.772, 1.5
9.773, 1.5
9.774, 1.5
9.775, 1.5
9.776, 1.5
9.777, 1.5
9.778, 1.5
9.779, 1.5
9.78, 1.5
9.781, 1.5
9.782, 1.5
9.783, 1.5
9.784, 1.5
9.785, 1.5
9.786, 1.5
9.787, 1.5
9.788, 1.5
9.789, 1.5
9.79, 1.5
9.791, 1.5
9.792, 1.5
9.793, 1.5
9.794, 1.5
9.795, 1.5
9.796, 1.5
9.797, 1.5
9.798, 1.5
9.799, 1.5
9.8, 1.5
9.801, 1.5
9.802, 1.5
9.803, 1.5
9.804, 1.5
9.805, 1.5
9.806, 1.5
9.807, 1.5
9.808, 1.5
9.809, 1.5
9.81, 1.5
9.811, 1.5
9.812, 1.5
9.813, 1.5
9.814, 1.5
9.815, 1.5
9.816, 1.5
9.817, 1.5
9.818, 1.5
9.819, 1.5
9.82, 1.5
9.821, 1.5
9.822, 1.5
9.823, 1.5
9.824, 1.5
9.825, 1.5
9.826, 1.5
9.827, 1.5
9.828, 1.5
9.829, 1.5
9.83, 1.5
9.831, 1.5
9.832, 1.5
9.833, 1.5
9.834, 1.5
9.835, 1.5
9.836, 1.5
9.837, 1.5
9.838, 1.5
9.839, 1.5
9.84, 1.5
9.841, 1.5
9.842, 1.5
9.843, 1.5
9.844, 1.5
9.845, 1.5
9.846, 1.5
9.847, 1.5
9.848, 1.5
9.849, 1.5
9.85, 1.5
9.851, 1.5
9.852, 1.5
9.853, 1.5
9.854, 1.5
9.855, 1.5
9.856, 1.5
9.857, 1.5
9.858, 1.5
9.859, 1.5
9.86, 1.5
9.861, 1.5
9.862, 1.5
9.863, 1.5
9.864, 1.5
9.865, 1.5
9.866, 1.5
9.867, 1.5
9.868, 1.5
9.869, 1.5
9.87, 1.5
9.871, 1.5
9.872, 1.5
9.873, 1.5
9.874, 1.5
9.875, 1.5
9.876, 1.5
9.877, 1.5
9.878, 1.5
9.879, 1.5
9.88, 1.5
9.881, 1.5
9.882, 1.5
9.883, 1.5
9.884, 1.5
9.885, 1.5
9.886, 1.5
9.887, 1.5
9.888, 1.5
9.889, 1.5
9.89, 1.5
9.891, 1.5
9.892, 1.5
9.893, 1.5
9.894, 1.5
9.895, 1.5
9.896, 1.5
9.897, 1.5
9.898, 1.5
9.899, 1.5
9.9, 1.5
9.901, 1.5
9.902, 1.5
9.903, 1.5
9.904, 1.5
9.905, 1.5
9.906, 1.5
9.907, 1.5
9.908, 1.5
9.909, 1.5
9.91, 1.5
9.911, 1.5
9.912, 1.5
9.913, 1.5
9.914, 1.5
9.915, 1.5
9.916, 1.5
9.917, 1.5
9.918, 1.5
9.919, 1.5
9.92, 1.5
9.921, 1.5
9.922, 1.5
9.923, 1.5
9.924, 1.5
9.925, 1.5
9.926, 1.5
9.927, 1.5
9.928, 1.5
9.929, 1.5
9.93, 1.5
9.931, 1.5
9.932, 1.5
9.933, 1.5
9.934, 1.5
9.935, 1.5
9.936, 1.5
9.937, 1.5
9.938, 1.5
9.939, 1.5
9.94, 1.5
9.941, 1.5
9.942, 1.5
9.943, 1.5
9.944, 1.5
9.945, 1.5
9.946, 1.5
9.947, 1.5
9.948, 1.5
9.949, 1.5
9.95, 1.5
9.951, 1.5
9.952, 1.5
9.953, 1.5
9.954, 1.5
9.955, 1.5
9.956, 1.5
9.957, 1.5
9.958, 1.5
9.959, 1.5
9.96, 1.5
9.961, 1.5
9.962, 1.5
9.963, 1.5
9.964, 1.5
9.965, 1.5
9.966, 1.5
9.967, 1.5
9.968, 1.5
9.969, 1.5
9.97, 1.5
9.971, 1.5
9.972, 1.5
9.973, 1.5
9.974, 1.5
9.975, 1.5
9.976, 1.5
9.977, 1.5
9.978, 1.5
9.979, 1.5
9.98, 1.5
9.981, 1.5
9.982, 1.5
9.983, 1.5
9.984, 1.5
9.985, 1.5
9.986, 1.5
9.987, 1.5
9.988, 1.5
9.989, 1.5
9.99, 1.5
9.991, 1.5
9.992, 1.5
9.993, 1.5
9.994, 1.5
9.995, 1.5
9.996, 1.5
9.997, 1.5
9.998, 1.5
9.999, 1.5
10, 1.5
10.001, 1.5
10.002, 1.5
10.003, 1.5
10.004, 1.5
10.005, 1.5
10.006, 1.5
10.007, 1.5
10.008, 1.5
10.009, 1.5
10.01, 1.5
10.011, 1.5
10.012, 1.5
10.013, 1.5
10.014, 1.5
10.015, 1.5
10.016, 1.5
10.017, 1.5
10.018, 1.5
10.019, 1.5
10.02, 1.5
10.021, 1.5
10.022, 1.5
10.023, 1.5
10.024, 1.5
10.025, 1.5
10.026, 1.5
10.027, 1.5
10.028, 1.5
10.029, 1.5
10.03, 1.49999
10.031, 1.49999
10.032, 1.49999
10.033, 1.49999
10.034, 1.49999
10.035, 1.49999
10.036, 1.49999
10.037, 1.49999
10.038, 1.49999
10.039, 1.49999
10.04, 1.49999
10.041, 1.49999
10.042, 1.49999
10.043, 1.49999
10.044, 1.49999
10.045, 1.49999
10.046, 1.49999
10.047, 1.49999
10.048, 1.49999
10.049, 1.49999
10.05, 1.49999
10.051, 1.49999
10.052, 1.49999
10.053, 1.49999
10.054, 1.49999
10.055, 1.49999
10.056, 1.49999
10.057, 1.49999
10.058, 1.49999
10.059, 1.49999
10.06, 1.49999
10.061, 1.49999
10.062, 1.49999
10.063, 1.49999
10.064, 1.49999
10.065, 1.49999
10.066, 1.49999
10.067, 1.49999
10.068, 1.49999
10.069, 1.49999
10.07, 1.49999
10.071, 1.49999
10.072, 1.49999
10.073, 1.49999
10.074, 1.49999
10.075, 1.49999
10.076, 1.49999
10.077, 1.49999
10.078, 1.49999
10.079, 1.49999
10.08, 1.49999
10.081, 1.49999
10.082, 1.49999
10.083, 1.49999
10.084, 1.49999
10.085, 1.49999
10.086, 1.49999
10.087, 1.49999
10.088, 1.49999
10.089, 1.49999
10.09, 1.49999
10.091, 1.49999
10.092, 1.49999
10.093, 1.49999
10.094, 1.49999
10.095, 1.49999
10.096, 1.49999
10.097, 1.49999
10.098, 1.49999
10.099, 1.49999
10.1, 1.49999
10.101, 1.49999
10.102, 1.49999
10.103, 1.49999
10.104, 1.49999
10.105, 1.49999
10.106, 1.49999
10.107, 1.49999
10.108, 1.49999
10.109, 1.49999
10.11, 1.49999
10.111, 1.49999
10.112, 1.49999
10.113, 1.49999
10.114, 1.49999
10.115, 1.49999
10.116, 1.49999
10.117, 1.49999
10.118, 1.49999
10.119, 1.49999
10.12, 1.49999
10.121, 1.49999
10.122, 1.49999
10.123, 1.49999
10.124, 1.49999
10.125, 1.49999
10.126, 1.49999
10.127, 1.49999
10.128, 1.49999
10.129, 1.49999
10.13, 1.49999
10.131, 1.49999
10.132, 1.49999
10.133, 1.49999
10.134, 1.49999
10.135, 1.49999
10.136, 1.49999
10.137, 1.49999
10.138, 1.49999
10.139, 1.49999
10.14, 1.49999
10.141, 1.49999
10.142, 1.49999
10.143, 1.49999
10.144, 1.49999
10.145, 1.49999
10.146, 1.49999
10.147, 1.49999
10.148, 1.49999
10.149, 1.49999
10.15, 1.49999
10.151, 1.49999
10.152, 1.49999
10.153, 1.49999
10.154, 1.49999
10.155, 1.49999
10.156, 1.49999
10.157, 1.49999
10.158, 1.49999
10.159, 1.49999
10.16, 1.49999
10.161, 1.49999
10.162, 1.49999
10.163, 1.49999
10.164, 1.49999
10.165, 1.49999
10.166, 1.49999
10.167, 1.49999
10.168, 1.49999
10.169, 1.49999
10.17, 1.49999
10.171, 1.49999
10.172, 1.49999
10.173, 1.49999
10.174, 1.49999
10.175, 1.49999
10.176, 1.49999
10.177, 1.49999
10.178, 1.49999
10.179, 1.49999
10.18, 1.49999
10.181, 1.49999
10.182, 1.49999
10.183, 1.49999
10.184, 1.49999
10.185, 1.49999
10.186, 1.49999
10.187, 1.49999
10.188, 1.49999
10.189, 1.49999
10.19, 1.49999
10.191, 1.49999
10.192, 1.49999
10.193, 1.49999
10.194, 1.49999
10.195, 1.49999
10.196, 1.49999
10.197, 1.49999
10.198, 1.49999
10.199, 1.49999
10.2, 1.49999
10.201, 1.49999
10.202, 1.49999
10.203, 1.49999
10.204, 1.49999
10.205, 1.49999
10.206, 1.49999
10.207, 1.49999
10.208, 1.49999
10.209, 1.49999
10.21, 1.49999
10.211, 1.49999
10.212, 1.49999
10.213, 1.49999
10.214, 1.49999
10.215, 1.49999
10.216, 1.49999
10.217, 1.49999
10.218, 1.49999
10.219, 1.49999
10.22, 1.49999
10.221, 1.49999
10.222, 1.49999
10.223, 1.49999
10.224, 1.49999
10.225, 1.49999
10.226, 1.49999
10.227, 1.49999
10.228, 1.49999
10.229, 1.49999
10.23, 1.49999
10.231, 1.49999
10.232, 1.49999
10.233, 1.49999
10.234, 1.49999
10.235, 1.49999
10.236, 1.49999
10.237, 1.49999
10.238, 1.49999
10.239, 1.49999
10.24, 1.49999
10.241, 1.49999
10.242, 1.49999
10.243, 1.49999
10.244, 1.49999
10.245, 1.49999
10.246, 1.49999
10.247, 1.49999
10.248, 1.49999
10.249, 1.49999
10.25, 1.49999
10.251, 1.49999
10.252, 1.49999
10.253, 1.49999
10.254, 1.49999
10.255, 1.49999
10.256, 1.49999
10.257, 1.49999
10.258, 1.49999
10.259, 1.49999
10.26, 1.49999
10.261, 1.49999
10.262, 1.49999
10.263, 1.49999
10.264, 1.49999
10.265, 1.49999
10.266, 1.49999
10.267, 1.49999
10.268, 1.49999
10.269, 1.49999
10.27, 1.49999
10.271, 1.49999
10.272, 1.49999
10.273, 1.49999
10.274, 1.49999
10.275, 1.49999
10.276, 1.49999
10.277, 1.49999
10.278, 1.49999
10.279, 1.49999
10.28, 1.49999
10.281, 1.49999
10.282, 1.49999
10.283, 1.49999
10.284, 1.49999
10.285, 1.49999
10.286, 1.49999
10.287, 1.49999
10.288, 1.49999
10.289, 1.49999
10.29, 1.49999
10.291, 1.49999
10.292, 1.49999
10.293, 1.49999
10.294, 1.49999
10.295, 1.49999
10.296, 1.49999
10.297, 1.49999
10.298, 1.49999
10.299, 1.49999
10.3, 1.49999
10.301, 1.49999
10.302, 1.49999
10.303, 1.49999
10.304, 1.49999
10.305, 1.49999
10.306, 1.49999
10.307, 1.49999
10.308, 1.49999
10.309, 1.49999
10.31, 1.49999
10.311, 1.49999
10.312, 1.49999
10.313, 1.49999
10.314, 1.49999
10.315, 1.49999
10.316, 1.49999
10.317, 1.49999
10.318, 1.49999
10.319, 1.49999
10.32, 1.49999
10.321, 1.49999
10.322, 1.49999
10.323, 1.49999
10.324, 1.49999
10.325, 1.49999
10.326, 1.49999
10.327, 1.49999
10.328, 1.49999
10.329, 1.49999
10.33, 1.49999
10.331, 1.49999
10.332, 1.49999
10.333, 1.49999
10.334, 1.49999
10.335, 1.49999
10.336, 1.49999
10.337, 1.49999
10.338, 1.49999
10.339, 1.49999
10.34, 1.49999
10.341, 1.49999
10.342, 1.49999
10.343, 1.49999
10.344, 1.49999
10.345, 1.49999
10.346, 1.49999
10.347, 1.49999
10.348, 1.49999
10.349, 1.49999
10.35, 1.49999
10.351, 1.49999
10.352, 1.49999
10.353, 1.49999
10.354, 1.49999
10.355, 1.49999
10.356, 1.49999
10.357, 1.49999
10.358, 1.49999
10.359, 1.49999
10.36, 1.49999
10.361, 1.49999
10.362, 1.49999
10.363, 1.49999
10.364, 1.49999
10.365, 1.49999
10.366, 1.49999
10.367, 1.49999
10.368, 1.49999
10.369, 1.49999
10.37, 1.49999
10.371, 1.49999
10.372, 1.49999
10.373, 1.49999
10.374, 1.49999
10.375, 1.49999
10.376, 1.49999
10.377, 1.49999
10.378, 1.49999
10.379, 1.49999
10.38, 1.49999
10.381, 1.49999
10.382, 1.49999
10.383, 1.49999
10.384, 1.49999
10.385, 1.49999
10.386, 1.49999
10.387, 1.49999
10.388, 1.49999
10.389, 1.49999
10.39, 1.49999
10.391, 1.49999
10.392, 1.49999
10.393, 1.49999
10.394, 1.49999
10.395, 1.49999
10.396, 1.49999
10.397, 1.49999
10.398, 1.49999
10.399, 1.49999
10.4, 1.49999
10.401, 1.49999
10.402, 1.49999
10.403, 1.49999
10.404, 1.49999
10.405, 1.49999
10.406, 1.49999
10.407, 1.49999
10.408, 1.49999
10.409, 1.49999
10.41, 1.49999
10.411, 1.49999
10.412, 1.49999
10.413, 1.49999
10.414, 1.49999
10.415, 1.49999
10.416, 1.49999
10.417, 1.49999
10.418, 1.49999
10.419, 1.49999
10.42, 1.49999
10.421, 1.49999
10.422, 1.49999
10.423, 1.49999
10.424, 1.49999
10.425, 1.49999
10.426, 1.49999
10.427, 1.49999
10.428, 1.49999
10.429, 1.49999
10.43, 1.49999
10.431, 1.49999
10.432, 1.49999
10.433, 1.49999
10.434, 1.49999
10.435, 1.49999
10.436, 1.49999
10.437, 1.49999
10.438, 1.49999
10.439, 1.49999
10.44, 1.49999
10.441, 1.49999
10.442, 1.49999
10.443, 1.49999
10.444, 1.49999
10.445, 1.49999
10.446, 1.49999
10.447, 1.49999
10.448, 1.49999
10.449, 1.49999
10.45, 1.49999
10.451, 1.49999
10.452, 1.49999
10.453, 1.49999
10.454, 1.49999
10.455, 1.49999
10.456, 1.49999
10.457, 1.49999
10.458, 1.49999
10.459, 1.49999
10.46, 1.49999
10.461, 1.49999
10.462, 1.49999
10.463, 1.49999
10.464, 1.49999
10.465, 1.49999
10.466, 1.49999
10.467, 1.49999
10.468, 1.49999
10.469, 1.49999
10.47, 1.49999
10.471, 1.49999
10.472, 1.49999
10.473, 1.49999
10.474, 1.49999
10.475, 1.49999
10.476, 1.49999
10.477, 1.49999
10.478, 1.49999
10.479, 1.49999
10.48, 1.49999
10.481, 1.49999
10.482, 1.49999
10.483, 1.49999
10.484, 1.49999
10.485, 1.49999
10.486, 1.49999
10.487, 1.49999
10.488, 1.49999
10.489, 1.49999
10.49, 1.49999
10.491, 1.49999
10.492, 1.49999
10.493, 1.49999
10.494, 1.49999
10.495, 1.49999
10.496, 1.49999
10.497, 1.49999
10.498, 1.49999
10.499, 1.49999
10.5, 1.49999
10.501, 1.49999
10.502, 1.49999
10.503, 1.49999
10.504, 1.49999
10.505, 1.49999
10.506, 1.49999
10.507, 1.49999
10.508, 1.49999
10.509, 1.49999
10.51, 1.49999
10.511, 1.49999
10.512, 1.49999
10.513, 1.49999
10.514, 1.49999
10.515, 1.49999
10.516, 1.49999
10.517, 1.49999
10.518, 1.49999
10.519, 1.49999
10.52, 1.49999
10.521, 1.49999
10.522, 1.49999
10.523, 1.49999
10.524, 1.49999
10.525, 1.49999
10.526, 1.49999
10.527, 1.49999
10.528, 1.49999
10.529, 1.49999
10.53, 1.49999
10.531, 1.49999
10.532, 1.49999
10.533, 1.49999
10.534, 1.49999
10.535, 1.49999
10.536, 1.49999
10.537, 1.49999
10.538, 1.49999
10.539, 1.49999
10.54, 1.49999
10.541, 1.49999
10.542, 1.49999
10.543, 1.49999
10.544, 1.49999
10.545, 1.49999
10.546, 1.49999
10.547, 1.49999
10.548, 1.49999
10.549, 1.49999
10.55, 1.49999
10.551, 1.49999
10.552, 1.49999
10.553, 1.49999
10.554, 1.49999
10.555, 1.49999
10.556, 1.49999
10.557, 1.49999
10.558, 1.49999
10.559, 1.49999
10.56, 1.49999
10.561, 1.49999
10.562, 1.49999
10.563, 1.49999
10.564, 1.49999
10.565, 1.49999
10.566, 1.49999
10.567, 1.49999
10.568, 1.49999
10.569, 1.49999
10.57, 1.49999
10.571, 1.49999
10.572, 1.49999
10.573, 1.49999
10.574, 1.49999
10.575, 1.49999
10.576, 1.49999
10.577, 1.49999
10.578, 1.49999
10.579, 1.49999
10.58, 1.49999
10.581, 1.49999
10.582, 1.49999
