13,403000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.2280890941619873
13,603000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.2294960618019104
13,803000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.23148775100708008
14,3000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.2342446744441986
14,203000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.23779429495334625
14,403000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.24154847860336304
14,603000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.2437160760164261
14,803000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.24364478886127472
15,3000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.24356326460838318
15,203000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.24348194897174835
15,403000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.24340151250362396
15,603000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.24332073330879211
15,803000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.2432408481836319
16,3000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.24316181242465973
16,203000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.2430824488401413
16,403000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.2430039644241333
16,603000000,ultrasonic_sensor_link,0,0.0,0.02500000037252903,5.0,0.24292632937431335
