sim_time, my_robot/cart?world_linear_velocity/x
14.308, -0.019186
14.309, -0.0191769
14.31, -0.0191676
14.311, -0.019158
14.312, -0.0191483
14.313, -0.0191383
14.314, -0.019128
14.315, -0.0191176
14.316, -0.0191069
14.317, -0.019096
14.318, -0.0190848
14.319, -0.0190734
14.32, -0.0190618
14.321, -0.0190499
14.322, -0.0190378
14.323, -0.0190255
14.324, -0.0190129
14.325, -0.019
14.326, -0.0189869
14.327, -0.0189736
14.328, -0.01896
14.329, -0.0189462
14.33, -0.0189322
14.331, -0.0189178
14.332, -0.0189033
14.333, -0.0188884
14.334, -0.0188733
14.335, -0.018858
14.336, -0.0188424
14.337, -0.0188266
14.338, -0.0188104
14.339, -0.0187941
14.34, -0.0187774
14.341, -0.0187605
14.342, -0.0187434
14.343, -0.018726
14.344, -0.0187083
14.345, -0.0186903
14.346, -0.0186721
14.347, -0.0186536
14.348, -0.0186348
14.349, -0.0186157
14.35, -0.0185964
14.351, -0.0185768
14.352, -0.0185569
14.353, -0.0185368
14.354, -0.0185163
14.355, -0.0184956
14.356, -0.0184746
14.357, -0.0184533
14.358, -0.0184318
14.359, -0.0184099
14.36, -0.0183878
14.361, -0.0183653
14.362, -0.0183426
14.363, -0.0183196
14.364, -0.0182963
14.365, -0.0182727
14.366, -0.0182488
14.367, -0.0182246
14.368, -0.0182001
14.369, -0.0181753
14.37, -0.0181502
14.371, -0.0181248
14.372, -0.0180991
14.373, -0.0180731
14.374, -0.0180468
14.375, -0.0180202
14.376, -0.0179933
14.377, -0.017966
14.378, -0.0179385
14.379, -0.0179106
14.38, -0.0178825
14.381, -0.017854
14.382, -0.0178252
14.383, -0.017796
14.384, -0.0177666
14.385, -0.0177368
14.386, -0.0177067
14.387, -0.0176763
14.388, -0.0176456
14.389, -0.0176145
14.39, -0.0175831
14.391, -0.0175514
14.392, -0.0175194
14.393, -0.017487
14.394, -0.0174543
14.395, -0.0174212
14.396, -0.0173878
14.397, -0.0173541
14.398, -0.01732
14.399, -0.0172856
14.4, -0.0172509
14.401, -0.0172158
14.402, -0.0171804
14.403, -0.0171446
14.404, -0.0171085
14.405, -0.017072
14.406, -0.0170352
14.407, -0.016998
14.408, -0.0169605
14.409, -0.0169226
14.41, -0.0168844
14.411, -0.0168458
14.412, -0.0168068
14.413, -0.0167675
14.414, -0.0167279
14.415, -0.0166878
14.416, -0.0166474
14.417, -0.0166067
14.418, -0.0165656
14.419, -0.0165241
14.42, -0.0164822
14.421, -0.01644
14.422, -0.0163974
14.423, -0.0163544
14.424, -0.0163111
14.425, -0.0162673
14.426, -0.0162232
14.427, -0.0161787
14.428, -0.0161339
14.429, -0.0160886
14.43, -0.016043
14.431, -0.015997
14.432, -0.0159506
14.433, -0.0159038
14.434, -0.0158567
14.435, -0.0158091
14.436, -0.0157612
14.437, -0.0157128
14.438, -0.0156641
14.439, -0.015615
14.44, -0.0155654
14.441, -0.0155155
14.442, -0.0154652
14.443, -0.0154145
14.444, -0.0153633
14.445, -0.0153118
14.446, -0.0152599
14.447, -0.0152075
14.448, -0.0151548
14.449, -0.0151016
14.45, -0.0150481
14.451, -0.0149941
14.452, -0.0149397
14.453, -0.0148849
14.454, -0.0148297
14.455, -0.0147741
14.456, -0.014718
14.457, -0.0146615
14.458, -0.0146047
14.459, -0.0145473
14.46, -0.0144896
14.461, -0.0144315
14.462, -0.0143729
14.463, -0.0143139
14.464, -0.0142544
14.465, -0.0141945
14.466, -0.0141342
14.467, -0.0140735
14.468, -0.0140124
14.469, -0.0139507
14.47, -0.0138887
14.471, -0.0138262
14.472, -0.0137633
14.473, -0.0137
14.474, -0.0136362
14.475, -0.0135719
14.476, -0.0135073
14.477, -0.0134421
14.478, -0.0133766
14.479, -0.0133105
14.48, -0.0132441
14.481, -0.0131772
14.482, -0.0131098
14.483, -0.013042
14.484, -0.0129737
14.485, -0.012905
14.486, -0.0128358
14.487, -0.0127661
14.488, -0.012696
14.489, -0.0126255
14.49, -0.0125544
14.491, -0.012483
14.492, -0.012411
14.493, -0.0123386
14.494, -0.0122657
14.495, -0.0121924
14.496, -0.0121186
14.497, -0.0120443
14.498, -0.0119695
14.499, -0.0118943
14.5, -0.0118186
14.501, -0.0117424
14.502, -0.0116658
14.503, -0.0115886
14.504, -0.011511
14.505, -0.011433
14.506, -0.0113544
14.507, -0.0112754
14.508, -0.0111958
14.509, -0.0111158
14.51, -0.0110353
14.511, -0.0109544
14.512, -0.0108729
14.513, -0.010791
14.514, -0.0107085
14.515, -0.0106256
14.516, -0.0105422
14.517, -0.0104583
14.518, -0.0103739
14.519, -0.010289
14.52, -0.0102036
14.521, -0.0101177
14.522, -0.0100313
14.523, -0.00994446
14.524, -0.00985708
14.525, -0.00976921
14.526, -0.00968083
14.527, -0.00959196
14.528, -0.00950258
14.529, -0.0094127
14.53, -0.00932231
14.531, -0.00923142
14.532, -0.00914002
14.533, -0.00904812
14.534, -0.00895571
14.535, -0.00886279
14.536, -0.00876936
14.537, -0.00867542
14.538, -0.00858097
14.539, -0.00848601
14.54, -0.00839053
14.541, -0.00829454
14.542, -0.00819804
14.543, -0.00810102
14.544, -0.00800349
14.545, -0.00790543
14.546, -0.00780687
14.547, -0.00770778
14.548, -0.00760817
14.549, -0.00750804
14.55, -0.0074074
14.551, -0.00730623
14.552, -0.00720454
14.553, -0.00710232
14.554, -0.00699959
14.555, -0.00689633
14.556, -0.00679254
14.557, -0.00668823
14.558, -0.00658339
14.559, -0.00647803
14.56, -0.00637214
14.561, -0.00626572
14.562, -0.00615877
14.563, -0.0060513
14.564, -0.00594329
14.565, -0.00583476
14.566, -0.00572569
14.567, -0.00561609
14.568, -0.00550596
14.569, -0.0053953
14.57, -0.00528411
14.571, -0.00517238
14.572, -0.00506012
14.573, -0.00494733
14.574, -0.004834
14.575, -0.00472014
14.576, -0.00460574
14.577, -0.0044908
14.578, -0.00437533
14.579, -0.00425933
14.58, -0.00414278
14.581, -0.0040257
14.582, -0.00390809
14.583, -0.00378993
14.584, -0.00367124
14.585, -0.00355201
14.586, -0.00343224
14.587, -0.00331193
14.588, -0.00319109
14.589, -0.0030697
14.59, -0.00294778
14.591, -0.00282532
14.592, -0.00270231
14.593, -0.00257877
14.594, -0.00245469
14.595, -0.00233007
14.596, -0.00220491
14.597, -0.00207921
14.598, -0.00195296
14.599, -0.00182618
14.6, -0.00169886
14.601, -0.001571
14.602, -0.0014426
14.603, -0.00131366
14.604, -0.00118417
14.605, -0.00105415
14.606, -0.000923593
14.607, -0.000792491
14.608, -0.000660851
14.609, -0.000528672
14.61, -0.000395953
14.611, -0.000262695
14.612, -0.000128899
14.613, 5.43657e-06
14.614, 0.00014031
14.615, 0.000275721
14.616, 0.000411671
14.617, 0.000499272
14.618, 0.000461944
14.619, 0.000453199
14.62, 0.000446874
14.621, 0.000442284
14.622, 0.000439089
14.623, 0.000436953
14.624, 0.000435676
14.625, 0.000435069
14.626, 0.000434981
14.627, 0.000435293
14.628, 0.000435912
14.629, 0.000436764
14.63, 0.000437788
14.631, 0.000438938
14.632, 0.000440174
14.633, 0.000441465
14.634, 0.000442787
14.635, 0.000444119
14.636, 0.000445446
14.637, 0.000446756
14.638, 0.00044804
14.639, 0.000449288
14.64, 0.000450497
14.641, 0.000451661
14.642, 0.000452776
14.643, 0.000453841
14.644, 0.000454853
14.645, 0.000455811
14.646, 0.000456714
14.647, 0.000457562
14.648, 0.000458354
14.649, 0.00045909
14.65, 0.00045977
14.651, 0.000460395
14.652, 0.000460964
14.653, 0.000461479
14.654, 0.00046194
14.655, 0.000462347
14.656, 0.000462702
14.657, 0.000463004
14.658, 0.000463255
14.659, 0.000463455
14.66, 0.000463605
14.661, 0.000463706
14.662, 0.000463758
14.663, 0.000463763
14.664, 0.000463722
14.665, 0.000463634
14.666, 0.0004635
14.667, 0.000463323
14.668, 0.000463102
14.669, 0.000462838
14.67, 0.000462532
14.671, 0.000462186
14.672, 0.000461798
14.673, 0.000461372
14.674, 0.000460907
14.675, 0.000460404
14.676, 0.000459864
14.677, 0.000459288
14.678, 0.000458677
14.679, 0.000458031
14.68, 0.000457351
14.681, 0.000456639
14.682, 0.000455895
14.683, 0.000455119
14.684, 0.000454314
14.685, 0.000453478
14.686, 0.000452614
14.687, 0.000451723
14.688, 0.000450804
14.689, 0.000449859
14.69, 0.000448888
14.691, 0.000447893
14.692, 0.000446875
14.693, 0.000445833
14.694, 0.000444769
14.695, 0.000443684
14.696, 0.000442579
14.697, 0.000441454
14.698, 0.00044031
14.699, 0.000439148
14.7, 0.000437969
14.701, 0.000436775
14.702, 0.000435564
14.703, 0.000434338
14.704, 0.000433099
14.705, 0.000431847
14.706, 0.000430582
14.707, 0.000429307
14.708, 0.00042802
14.709, 0.000426724
14.71, 0.000425419
14.711, 0.000424106
14.712, 0.000422786
14.713, 0.000421459
14.714, 0.000420126
14.715, 0.000418789
14.716, 0.000417448
14.717, 0.000416103
14.718, 0.000414756
14.719, 0.000413408
14.72, 0.000412058
14.721, 0.000410709
14.722, 0.000409361
14.723, 0.000408015
14.724, 0.00040667
14.725, 0.00040533
14.726, 0.000403993
14.727, 0.000402662
14.728, 0.000401336
14.729, 0.000400017
14.73, 0.000398705
14.731, 0.000397402
14.732, 0.000396108
14.733, 0.000394823
14.734, 0.000393549
14.735, 0.000392287
14.736, 0.000391037
14.737, 0.0003898
14.738, 0.000388577
14.739, 0.000387369
14.74, 0.000386176
14.741, 0.000385
14.742, 0.00038384
14.743, 0.0003827
14.744, 0.000381577
14.745, 0.000380474
14.746, 0.000379392
14.747, 0.000378331
14.748, 0.000377292
14.749, 0.000376276
14.75, 0.000375283
14.751, 0.000374315
14.752, 0.000373373
14.753, 0.000372456
14.754, 0.000371566
14.755, 0.000370704
14.756, 0.00036987
14.757, 0.000369066
14.758, 0.000368292
14.759, 0.000367549
14.76, 0.000366837
14.761, 0.000366159
14.762, 0.000365513
14.763, 0.000364902
14.764, 0.000364326
14.765, 0.000363785
14.766, 0.000363281
14.767, 0.000362815
14.768, 0.000362386
14.769, 0.000361996
14.77, 0.000361647
14.771, 0.000361338
14.772, 0.00036107
14.773, 0.000360845
14.774, 0.000360663
14.775, 0.000360524
14.776, 0.000360431
14.777, 0.000360382
14.778, 0.000360379
14.779, 0.000360425
14.78, 0.000360517
14.781, 0.000360658
14.782, 0.000360849
14.783, 0.00036109
14.784, 0.000361382
14.785, 0.000361726
14.786, 0.000362123
14.787, 0.000362572
14.788, 0.000363077
14.789, 0.000363636
14.79, 0.000364251
14.791, 0.000364923
14.792, 0.000365652
14.793, 0.000366439
14.794, 0.000367286
14.795, 0.000368192
14.796, 0.000369158
14.797, 0.000370187
14.798, 0.000371278
14.799, 0.000372431
14.8, 0.000373649
14.801, 0.000374931
14.802, 0.000376278
14.803, 0.000377692
14.804, 0.000379173
14.805, 0.000380721
14.806, 0.000382338
14.807, 0.000384025
14.808, 0.000385781
14.809, 0.000387609
14.81, 0.000389508
14.811, 0.00039148
14.812, 0.000393526
14.813, 0.000395645
14.814, 0.000397839
14.815, 0.00040011
14.816, 0.000402457
14.817, 0.00040488
14.818, 0.000407383
14.819, 0.000409964
14.82, 0.0004125
14.821, 0.000411606
14.822, 0.000411252
14.823, 0.000410994
14.824, 0.000410784
14.825, 0.000410606
14.826, 0.000410457
14.827, 0.000410333
14.828, 0.00041023
14.829, 0.000410143
14.83, 0.00041007
14.831, 0.000410008
14.832, 0.000409956
14.833, 0.000409913
14.834, 0.000409879
14.835, 0.000409853
14.836, 0.000409835
14.837, 0.00040983
14.838, 0.000409775
14.839, 0.000409742
14.84, 0.000409721
14.841, 0.000409702
14.842, 0.000409683
14.843, 0.000409667
14.844, 0.00040965
14.845, 0.000409634
14.846, 0.00040962
14.847, 0.000409606
14.848, 0.000409592
14.849, 0.000409579
14.85, 0.000409566
14.851, 0.000409553
14.852, 0.000409541
14.853, 0.000409528
14.854, 0.000409516
14.855, 0.000409504
14.856, 0.000409492
14.857, 0.00040948
14.858, 0.000409467
14.859, 0.000409455
14.86, 0.000409444
14.861, 0.000409431
14.862, 0.00040942
14.863, 0.000409408
14.864, 0.000409396
14.865, 0.000409384
14.866, 0.000409372
14.867, 0.00040936
14.868, 0.000409348
14.869, 0.000409337
14.87, 0.000409324
14.871, 0.000409313
14.872, 0.000409301
14.873, 0.000409289
14.874, 0.000409277
14.875, 0.000409265
14.876, 0.000409253
14.877, 0.000409241
14.878, 0.00040923
14.879, 0.000409218
14.88, 0.000409206
14.881, 0.000409194
14.882, 0.000409182
14.883, 0.00040917
14.884, 0.000409158
14.885, 0.000409146
14.886, 0.000409135
14.887, 0.000409123
14.888, 0.000409111
14.889, 0.000409099
14.89, 0.000409087
14.891, 0.000409075
14.892, 0.000409063
14.893, 0.000409052
14.894, 0.00040904
14.895, 0.000409028
14.896, 0.000409016
14.897, 0.000409004
14.898, 0.000408992
14.899, 0.00040898
14.9, 0.000408968
14.901, 0.000408957
14.902, 0.000408945
14.903, 0.000408933
14.904, 0.000408921
14.905, 0.000408909
14.906, 0.000408897
14.907, 0.000408885
14.908, 0.000408874
14.909, 0.000408862
14.91, 0.00040885
14.911, 0.000408838
14.912, 0.000408826
14.913, 0.000408814
14.914, 0.000408802
14.915, 0.000408791
14.916, 0.000408779
14.917, 0.000408767
14.918, 0.000408755
14.919, 0.000408743
14.92, 0.000408731
14.921, 0.000408719
14.922, 0.000408708
14.923, 0.000408696
14.924, 0.000408684
14.925, 0.000408672
14.926, 0.00040866
14.927, 0.000408648
14.928, 0.000408636
14.929, 0.000408625
14.93, 0.000408613
14.931, 0.000408601
14.932, 0.000408589
14.933, 0.000408577
14.934, 0.000408565
14.935, 0.000408554
14.936, 0.000408542
14.937, 0.00040853
14.938, 0.000408518
14.939, 0.000408506
14.94, 0.000408494
14.941, 0.000408482
14.942, 0.000408471
14.943, 0.000408459
14.944, 0.000408447
14.945, 0.000408435
14.946, 0.000408423
14.947, 0.000408411
14.948, 0.0004084
14.949, 0.000408388
14.95, 0.000408376
14.951, 0.000408364
14.952, 0.000408352
14.953, 0.00040834
14.954, 0.000408328
14.955, 0.000408317
14.956, 0.000408305
14.957, 0.000408293
14.958, 0.000408281
14.959, 0.000408269
14.96, 0.000408257
14.961, 0.000408246
14.962, 0.000408234
14.963, 0.000408222
14.964, 0.00040821
14.965, 0.000408198
14.966, 0.000408186
14.967, 0.000408175
14.968, 0.000408163
14.969, 0.000408151
14.97, 0.000408139
14.971, 0.000408127
14.972, 0.000408115
14.973, 0.000408103
14.974, 0.000408092
14.975, 0.00040808
14.976, 0.000408068
14.977, 0.000408056
14.978, 0.000408044
14.979, 0.000408032
14.98, 0.000408021
14.981, 0.000408009
14.982, 0.000407997
14.983, 0.000407985
14.984, 0.000407973
14.985, 0.000407961
14.986, 0.00040795
14.987, 0.000407938
14.988, 0.000407926
14.989, 0.000407914
14.99, 0.000407902
14.991, 0.00040789
14.992, 0.000407878
14.993, 0.000407867
14.994, 0.000407855
14.995, 0.000407843
14.996, 0.000407831
14.997, 0.000407819
14.998, 0.000407807
14.999, 0.000407796
15, 0.000407784
15.001, 0.000407772
15.002, 0.00040776
15.003, 0.000407748
15.004, 0.000407736
15.005, 0.000407725
15.006, 0.000407713
15.007, 0.000407701
15.008, 0.000407689
15.009, 0.000407677
15.01, 0.000407665
15.011, 0.000407654
15.012, 0.000407642
15.013, 0.00040763
15.014, 0.000407618
15.015, 0.000407606
15.016, 0.000407594
15.017, 0.000407583
15.018, 0.000407571
15.019, 0.000407559
15.02, 0.000407547
15.021, 0.000407535
15.022, 0.000407523
15.023, 0.000407512
15.024, 0.0004075
15.025, 0.000407488
15.026, 0.000407476
15.027, 0.000407464
15.028, 0.000407452
15.029, 0.00040744
15.03, 0.000407429
15.031, 0.000407417
15.032, 0.000407405
15.033, 0.000407393
15.034, 0.000407381
15.035, 0.000407369
15.036, 0.000407358
15.037, 0.000407346
15.038, 0.000407334
15.039, 0.000407322
15.04, 0.00040731
15.041, 0.000407298
15.042, 0.000407287
15.043, 0.000407275
15.044, 0.000407263
15.045, 0.000407251
15.046, 0.000407239
15.047, 0.000407227
15.048, 0.000407216
15.049, 0.000407204
15.05, 0.000407192
15.051, 0.00040718
15.052, 0.000407168
15.053, 0.000407156
15.054, 0.000407145
15.055, 0.000407133
15.056, 0.000407121
15.057, 0.000407109
15.058, 0.000407097
15.059, 0.000407086
15.06, 0.000407074
15.061, 0.000407062
15.062, 0.00040705
15.063, 0.000407038
15.064, 0.000407026
15.065, 0.000407015
15.066, 0.000407003
15.067, 0.000406991
15.068, 0.000406979
15.069, 0.000406967
15.07, 0.000406955
15.071, 0.000406944
15.072, 0.000406932
15.073, 0.00040692
15.074, 0.000406908
15.075, 0.000406896
15.076, 0.000406884
15.077, 0.000406873
15.078, 0.000406861
15.079, 0.000406849
15.08, 0.000406837
15.081, 0.000406825
15.082, 0.000406813
15.083, 0.000406802
15.084, 0.00040679
15.085, 0.000406778
15.086, 0.000406766
15.087, 0.000406754
15.088, 0.000406742
15.089, 0.000406731
15.09, 0.000406719
15.091, 0.000406707
15.092, 0.000406695
15.093, 0.000406683
15.094, 0.000406672
15.095, 0.00040666
15.096, 0.000406648
15.097, 0.000406636
15.098, 0.000406624
15.099, 0.000406612
15.1, 0.000406601
15.101, 0.000406589
15.102, 0.000406577
15.103, 0.000406565
15.104, 0.000406553
15.105, 0.000406541
15.106, 0.00040653
15.107, 0.000406518
15.108, 0.000406506
15.109, 0.000406494
15.11, 0.000406482
15.111, 0.00040647
15.112, 0.000406459
15.113, 0.000406447
15.114, 0.000406435
15.115, 0.000406423
15.116, 0.000406411
15.117, 0.0004064
15.118, 0.000406388
15.119, 0.000406376
15.12, 0.000406364
15.121, 0.000406352
15.122, 0.00040634
15.123, 0.000406329
15.124, 0.000406317
15.125, 0.000406305
15.126, 0.000406293
15.127, 0.000406281
15.128, 0.000406269
15.129, 0.000406258
15.13, 0.000406246
15.131, 0.000406234
15.132, 0.000406222
15.133, 0.00040621
15.134, 0.000406199
15.135, 0.000406187
15.136, 0.000406175
15.137, 0.000406163
15.138, 0.000406151
15.139, 0.000406139
15.14, 0.000406128
15.141, 0.000406116
15.142, 0.000406104
15.143, 0.000406092
15.144, 0.00040608
15.145, 0.000406069
15.146, 0.000406057
15.147, 0.000406045
15.148, 0.000406033
15.149, 0.000406021
15.15, 0.000406009
15.151, 0.000405998
15.152, 0.000405986
15.153, 0.000405974
15.154, 0.000405962
15.155, 0.00040595
15.156, 0.000405939
15.157, 0.000405927
15.158, 0.000405915
15.159, 0.000405903
15.16, 0.000405891
15.161, 0.000405879
15.162, 0.000405868
15.163, 0.000405856
15.164, 0.000405844
15.165, 0.000405832
15.166, 0.00040582
15.167, 0.000405809
15.168, 0.000405797
15.169, 0.000405785
15.17, 0.000405773
15.171, 0.000405761
15.172, 0.000405749
15.173, 0.000405738
15.174, 0.000405726
15.175, 0.000405714
15.176, 0.000405702
15.177, 0.00040569
15.178, 0.000405679
15.179, 0.000405667
15.18, 0.000405655
15.181, 0.000405643
15.182, 0.000405631
15.183, 0.00040562
15.184, 0.000405608
15.185, 0.000405596
15.186, 0.000405584
15.187, 0.000405572
15.188, 0.00040556
15.189, 0.000405549
15.19, 0.000405537
15.191, 0.000405525
15.192, 0.000405513
15.193, 0.000405501
15.194, 0.00040549
15.195, 0.000405478
15.196, 0.000405466
15.197, 0.000405454
15.198, 0.000405442
15.199, 0.00040543
15.2, 0.000405419
15.201, 0.000405407
15.202, 0.000405395
15.203, 0.000405383
15.204, 0.000405371
15.205, 0.00040536
15.206, 0.000405348
15.207, 0.000405336
15.208, 0.000405324
15.209, 0.000405312
15.21, 0.000405301
15.211, 0.000405289
15.212, 0.000405277
15.213, 0.000405265
15.214, 0.000405253
15.215, 0.000405242
15.216, 0.00040523
15.217, 0.000405218
15.218, 0.000405206
15.219, 0.000405194
15.22, 0.000405182
15.221, 0.000405171
15.222, 0.000405159
15.223, 0.000405147
15.224, 0.000405135
15.225, 0.000405123
15.226, 0.000405112
15.227, 0.0004051
15.228, 0.000405088
15.229, 0.000405076
15.23, 0.000405064
15.231, 0.000405053
15.232, 0.000405041
15.233, 0.000405029
15.234, 0.000405017
15.235, 0.000405005
15.236, 0.000404994
15.237, 0.000404982
15.238, 0.00040497
15.239, 0.000404958
15.24, 0.000404946
15.241, 0.000404934
15.242, 0.000404923
15.243, 0.000404911
15.244, 0.000404899
15.245, 0.000404887
15.246, 0.000404875
15.247, 0.000404864
15.248, 0.000404852
15.249, 0.00040484
15.25, 0.000404828
15.251, 0.000404816
15.252, 0.000404805
15.253, 0.000404793
15.254, 0.000404781
15.255, 0.000404769
15.256, 0.000404757
15.257, 0.000404746
15.258, 0.000404734
15.259, 0.000404722
15.26, 0.00040471
15.261, 0.000404698
15.262, 0.000404687
15.263, 0.000404675
15.264, 0.000404663
15.265, 0.000404651
15.266, 0.000404639
15.267, 0.000404628
15.268, 0.000404616
15.269, 0.000404604
15.27, 0.000404592
15.271, 0.00040458
15.272, 0.000404569
15.273, 0.000404557
15.274, 0.000404545
15.275, 0.000404533
15.276, 0.000404521
15.277, 0.00040451
15.278, 0.000404498
15.279, 0.000404486
15.28, 0.000404474
15.281, 0.000404462
15.282, 0.000404451
15.283, 0.000404439
15.284, 0.000404427
15.285, 0.000404415
15.286, 0.000404403
15.287, 0.000404392
15.288, 0.00040438
15.289, 0.000404368
15.29, 0.000404356
15.291, 0.000404344
15.292, 0.000404333
15.293, 0.000404321
15.294, 0.000404309
15.295, 0.000404297
15.296, 0.000404285
15.297, 0.000404274
15.298, 0.000404262
15.299, 0.00040425
15.3, 0.000404238
15.301, 0.000404226
15.302, 0.000404215
15.303, 0.000404203
15.304, 0.000404191
15.305, 0.000404179
15.306, 0.000404167
15.307, 0.000404156
15.308, 0.000404144
15.309, 0.000404132
15.31, 0.00040412
15.311, 0.000404108
15.312, 0.000404097
15.313, 0.000404085
15.314, 0.000404073
15.315, 0.000404061
15.316, 0.000404049
15.317, 0.000404038
15.318, 0.000404026
15.319, 0.000404014
15.32, 0.000404002
15.321, 0.00040399
15.322, 0.000403979
15.323, 0.000403967
15.324, 0.000403955
15.325, 0.000403943
15.326, 0.000403931
15.327, 0.00040392
15.328, 0.000403908
15.329, 0.000403896
15.33, 0.000403884
15.331, 0.000403872
15.332, 0.000403861
15.333, 0.000403849
15.334, 0.000403837
15.335, 0.000403825
15.336, 0.000403813
15.337, 0.000403802
15.338, 0.00040379
15.339, 0.000403778
15.34, 0.000403766
15.341, 0.000403754
15.342, 0.000403743
15.343, 0.000403731
15.344, 0.000403719
15.345, 0.000403707
15.346, 0.000403696
15.347, 0.000403684
15.348, 0.000403672
15.349, 0.00040366
15.35, 0.000403648
15.351, 0.000403637
15.352, 0.000403625
15.353, 0.000403613
15.354, 0.000403601
15.355, 0.000403589
15.356, 0.000403578
15.357, 0.000403566
15.358, 0.000403554
15.359, 0.000403542
15.36, 0.00040353
15.361, 0.000403519
15.362, 0.000403507
15.363, 0.000403495
15.364, 0.000403483
15.365, 0.000403471
15.366, 0.00040346
15.367, 0.000403448
15.368, 0.000403436
15.369, 0.000403424
15.37, 0.000403413
15.371, 0.000403401
15.372, 0.000403389
15.373, 0.000403377
15.374, 0.000403365
15.375, 0.000403354
15.376, 0.000403342
15.377, 0.00040333
15.378, 0.000403318
15.379, 0.000403306
15.38, 0.000403295
15.381, 0.000403283
15.382, 0.000403271
15.383, 0.000403259
15.384, 0.000403248
15.385, 0.000403236
15.386, 0.000403224
15.387, 0.000403212
15.388, 0.0004032
15.389, 0.000403189
15.39, 0.000403177
15.391, 0.000403165
15.392, 0.000403153
15.393, 0.000403141
15.394, 0.00040313
15.395, 0.000403118
15.396, 0.000403106
15.397, 0.000403094
15.398, 0.000403082
15.399, 0.000403071
15.4, 0.000403059
15.401, 0.000403047
15.402, 0.000403035
15.403, 0.000403024
15.404, 0.000403012
15.405, 0.000403
15.406, 0.000402988
15.407, 0.000402976
15.408, 0.000402965
15.409, 0.000402953
15.41, 0.000402941
15.411, 0.000402929
15.412, 0.000402917
15.413, 0.000402906
15.414, 0.000402894
15.415, 0.000402882
15.416, 0.00040287
15.417, 0.000402859
15.418, 0.000402847
15.419, 0.000402835
15.42, 0.000402823
15.421, 0.000402811
15.422, 0.0004028
15.423, 0.000402788
15.424, 0.000402776
15.425, 0.000402764
15.426, 0.000402753
15.427, 0.000402741
15.428, 0.000402729
15.429, 0.000402717
15.43, 0.000402705
15.431, 0.000402694
15.432, 0.000402682
15.433, 0.00040267
15.434, 0.000402658
15.435, 0.000402647
15.436, 0.000402635
15.437, 0.000402623
15.438, 0.000402611
15.439, 0.000402599
15.44, 0.000402588
15.441, 0.000402576
15.442, 0.000402564
15.443, 0.000402552
15.444, 0.00040254
15.445, 0.000402529
15.446, 0.000402517
15.447, 0.000402505
15.448, 0.000402493
15.449, 0.000402482
15.45, 0.00040247
15.451, 0.000402458
15.452, 0.000402446
15.453, 0.000402434
15.454, 0.000402423
15.455, 0.000402411
15.456, 0.000402399
15.457, 0.000402387
15.458, 0.000402376
15.459, 0.000402364
15.46, 0.000402352
15.461, 0.00040234
15.462, 0.000402328
15.463, 0.000402317
15.464, 0.000402305
15.465, 0.000402293
15.466, 0.000402281
15.467, 0.00040227
15.468, 0.000402258
15.469, 0.000402246
15.47, 0.000402234
15.471, 0.000402222
15.472, 0.000402211
15.473, 0.000402199
15.474, 0.000402187
15.475, 0.000402175
15.476, 0.000402164
15.477, 0.000402152
15.478, 0.00040214
15.479, 0.000402128
15.48, 0.000402116
15.481, 0.000402105
15.482, 0.000402093
15.483, 0.000402081
15.484, 0.000402069
15.485, 0.000402058
15.486, 0.000402046
15.487, 0.000402034
15.488, 0.000402022
15.489, 0.000402011
15.49, 0.000401999
15.491, 0.000401987
15.492, 0.000401975
15.493, 0.000401963
15.494, 0.000401952
15.495, 0.00040194
15.496, 0.000401928
15.497, 0.000401916
15.498, 0.000401905
15.499, 0.000401893
15.5, 0.000401881
15.501, 0.000401869
15.502, 0.000401857
15.503, 0.000401846
15.504, 0.000401834
15.505, 0.000401822
15.506, 0.00040181
15.507, 0.000401799
15.508, 0.000401787
15.509, 0.000401775
15.51, 0.000401763
15.511, 0.000401752
15.512, 0.00040174
15.513, 0.000401728
15.514, 0.000401716
15.515, 0.000401704
15.516, 0.000401693
15.517, 0.000401681
15.518, 0.000401669
15.519, 0.000401657
15.52, 0.000401646
15.521, 0.000401634
15.522, 0.000401622
15.523, 0.00040161
15.524, 0.000401599
15.525, 0.000401587
15.526, 0.000401575
15.527, 0.000401563
15.528, 0.000401551
15.529, 0.00040154
15.53, 0.000401528
15.531, 0.000401516
15.532, 0.000401504
15.533, 0.000401493
15.534, 0.000401481
15.535, 0.000401469
15.536, 0.000401457
15.537, 0.000401446
15.538, 0.000401434
15.539, 0.000401422
15.54, 0.00040141
15.541, 0.000401398
15.542, 0.000401387
15.543, 0.000401375
15.544, 0.000401363
15.545, 0.000401351
15.546, 0.00040134
15.547, 0.000401328
15.548, 0.000401316
15.549, 0.000401304
15.55, 0.000401293
15.551, 0.000401281
15.552, 0.000401269
15.553, 0.000401257
15.554, 0.000401246
15.555, 0.000401234
15.556, 0.000401222
15.557, 0.00040121
15.558, 0.000401198
15.559, 0.000401187
15.56, 0.000401175
15.561, 0.000401163
15.562, 0.000401151
15.563, 0.00040114
15.564, 0.000401128
15.565, 0.000401116
15.566, 0.000401104
15.567, 0.000401093
15.568, 0.000401081
15.569, 0.000401069
15.57, 0.000401057
15.571, 0.000401046
15.572, 0.000401034
15.573, 0.000401022
15.574, 0.00040101
15.575, 0.000400998
15.576, 0.000400987
15.577, 0.000400975
15.578, 0.000400963
15.579, 0.000400951
15.58, 0.00040094
